sentence,count
"Vielleicht haben Sie alles satt, vielleicht wollen Sie alleine sein.",20
Eine Lebensdauer von 4 Jahren.,20
Verstehst du nicht?,20
Möchten Sie was trinken?,20
oder?,20
"Von dem Jungen könntest du lernen, Gaff.",20
Was haben Sie gemacht?,20
Fahren Sie los.,20
Bleiben Sie dran.,20
Laufen Sie!,20
Fahr zurück!,20
Eine Luftpatrouille sah das Schiff vor der Küste.,20
"Es scheint, du bist am Ende, ja?",20
"Sie wären überrascht, was ein Kerl so tun würde, um einen schönen Körper zu sehen.",20
Es sind 4.,20
General Williamson.,20
Haben Sie je aus Versehen einen Menschen verabschiedet?,20
"Gute Nacht, Sir.",20
Seht her!,20
Hähä!,20
auf einmal schauen Sie nach unten...,20
Nehmen Sie sie!,20
Gute Besserung.,20
"Wie viele Fragen genügen, um sicherzugehen?",20
"Guten Tag, junger Herr.",20
Und sie?,20
Sie ist...,20
"Also gut, du bist wunderschön.",20
"Oh, danke, Papa!",20
Das ist nicht so einfach.,20
"Motto ist: ""Menschlicher als menschlich.",20
Wer noch?,20
"Oh, toll.",20
"Es überrascht mich, dass du nicht eher kamst.",20
"Unanständiges, Geschmackloses oder anderweitig Abstoßendes verlangt?",20
Das ist mein Job.,20
"Lebst du nicht, kannst du nicht spielen.",20
"Ja, du hast Recht.",20
"Ich weiß nicht, ob ich das bin, oder Tyrells Nichte.",20
"Wusste nicht mal, dass sie Replikant ist.",20
De Gaulle!,20
Das ist mir peinlich.,20
Stingo!,20
Ethylmethylsulfat ist ein alkalischer Agent und ein starkes Mutagen.,20
"Los, hau ab!",20
Hab ich's nicht gesagt?,20
"Verstehen Sie, was ich meine?",20
Ich habe nichts gehört.,20
XB-71.,20
Wie viele Fragen?,20
"Bei Rachael brauchten Sie mehr als 100, oder?",20
Wir haben geschlossen.,20
Fünf Minuten.,20
Kann ich Sie etwas Persönliches fragen?,20
Sprich mit mir!,20
Hundebellen,20
Momento.,20
"Daten-Abteilung, neuer Angestellter, 6 Tage.",20
Diese Zone ist für den Straßenverkehr geschlossen.,20
"Weißt du, was ich meine?",20
"Los, rein!",20
Schwungvolle Musik,20
"Eine Veränderung in der Evolution eines organischen Lebenssystems zu machen, ist fatal.",20
"Ja, das will ich.",20
Dein Freund?,20
"Keine Wahl, was?",20
Nehmen Sie.,20
Warten Sie auf mich.,20
Aber nicht mit mir.,20
"Bist du nicht der ""Gute""?",20
Was darf's sein?,20
Grölender Donner umgab die Küsten,20
Sie kommt nicht.,20
"Ihr kleiner Sohn zeigt Ihnen seine Schmetterlingssammlung und das Gefäß, in dem er sie tötet.",20
Weil du sie aufspüren und auslöschen wirst.,20
Einer nach dem anderen.,20
Wir sind unterwegs.,20
"Ja, na klar.",20
"Hallo, Freunde.",20
"Wir jagten uns beiden ganz schön Angst ein, oder?",20
"Hallo, Deck.",20
Nichts für ungut.,20
"Wenn wir sie mit einer Vergangenheit ausstatten, bieten wir ihnen eine Gefühlsgrundlage, um sie somit besser kontrollieren zu können.",20
Es ist weg.,20
Mir fehlen die Worte.,20
Pass auf das Wasser auf.,20
"Ja, meine Dame.",20
Wovon sprechen Sie?,20
"Fräulein Salome, kann ich kurz mit Ihnen sprechen?",20
Grunzen,20
"Ja, Bryan?",20
Nur keine Angst.,20
"Hallo, wieder zu Hause!",20
Er ist nicht gut genug.,20
"Bradbury Apartments, Zone 9, N.F. 46751.",20
Jetzt ist Schluss!,20
"Hallo, wie geht's?",20
Gib ab!,20
Wie weit?,20
ich weiß.,20
Die Steine!,20
Schreiben Sie.,20
Bower?,20
Allan!,20
"Und jetzt zeig ihm, warum.",20
"Läufer zu König 7. Ich glaube, Schachmatt.",20
"Milch und Kekse haben dich wach gehalten, was?",20
"Ich denke, Sebastian, also bin ich.",20
"Er atmet, ok, solange niemand den Stecker rauszieht.",20
Läufer 6.,20
Hochwertige Bearbeitung.,20
Lasst uns darüber reden.,20
Optimale Selbstgenügsamkeit.,20
Unwichtig.,20
"Sie waren, bis auf die Gefühle, dem Menschen gleich entworfen, aber die Designer meinten, dass sie nach wenigen Jahren ihre eigenen Gefühle entwickeln würden.",20
"Ich weiß, wer Sie sind.",20
Ich hatte etwas Drastischeres im Sinn.,20
"Ja, alles in Ordnung.",20
"Ja, jetzt.",20
"Wer, ich?",20
Das ist doch absurd!,20
Was kostet das?,20
Mir zuliebe.,20
Ich warte hier.,20
Ich mache nur Augen.,20
"Ich verstehe nicht, Tyrell.",20
War es das?,20
München.,20
Komitee für Sittenvergehen?,20
"Ja, ist ja gut.",20
All das ist rein akademisch.,20
Ich gehe nach Hause.,20
"Keine Sorge, ich werde dir nicht wehtun.",20
Komm hierher.,20
Na du?,20
Eine Frage.,20
wie Tränen im Regen.,20
Bist du sauer?,20
Von jemand anderem.,20
"Ich wusste nicht, ob ich spielen könnte.",20
"...und Hunderte von Spinnenbabys kamen heraus, und sie aßen sie.",20
"Ja, los!",20
"Ihr Nexus, was?",20
"Nichts ist schlimmer als einen Stich, den man nicht kratzen kann.",20
Jede Sekunde zählt.,20
Ich erinnere mich an den Unterricht.,20
Ich komme nicht mit.,20
Ich hab gewonnen!,20
Sternschnuppe!,20
Ich gehe schon.,20
Habt ihr verstanden?,20
Sie haben es gehört.,20
Panische Schreie,20
"Nee, nee, nee.",20
Oah!,20
Ihr könnt gehen.,20
Hanno!,20
"Dann ein repressives Protein, das die operativen Zellen blockiert.",20
Wie hieß sie?,20
Anthony?,20
"Ich bin hier, aber du musst gerade schießen.",20
Der 4. Hautjob ist Pris.,20
Herrje!,20
Dame zu Läufer 6. Schach.,20
Ich bin nämlich Genetikdesigner der Tyrell Corporation.,20
Scheissig!,20
"CQ, hier spricht W-9 GFO.",20
Da pass ich nicht rein.,20
Dame zu Läufer 6?,20
"Erinnerst du dich daran, als du 6 warst?",20
"Chew, wenn du nur sehen könntest, was ich mit deinen Augen gesehen habe.",20
"Da, schau.",20
Nicht so eilig!,20
"Und du hast so sehr, sehr hell geleuchtet, Roy.",20
"Du musst hier einsam sein, J.F.",20
"Du lebst hier ganz allein, oder?",20
"Vorsicht, Vorsicht!",20
Ich bin pleite.,20
Warum das denn?,20
"Ich brauche dich, Deck.",20
Sie sind Spielzeuge.,20
Hier unten.,20
Du musst es deiner Mutter sagen!,20
Tun Sie mir einen Gefallen?,20
Sei unbesorgt.,20
Du und dein Bruder seid durch ein Kellerfenster in ein leeres Gebäude eingedrungen.,20
Tallyho!,20
Du gehst mir auf die Nerven!,20
Was ist hier eigentlich los?,20
Ansonsten muss ich dich umbringen.,20
"Außerdem würde ich die Person, die sie mir schenkt, der Polizei melden.",20
"Du sahst ihr den ganzen Sommer beim Netzweben zu, bis dann ein Ei darin war.",20
Wie alt ich bin?,20
Hier bitte.,20
"Lass das mal den Papa machen, der Papa macht das gut.",20
Erika!,20
"Das Licht, das doppelt so stark leuchtet, brennt nur halb so lang.",20
Auweia.,20
Sauerei!,20
Irgendwo.,20
Weg mit ihm.,20
Wir auch.,20
Johann Goethe.,20
Ich beeile mich.,20
Du musst keine Angst haben.,20
Warm.,20
Es hat geklappt.,20
Der 1. Gang ist gekochter Hund.,20
Ich komm gleich nach.,20
Reden?,20
So ein Pech.,20
Ich kann meinen Erinnerungen nicht...,20
"SUMME $ 1,25",20
"Da es möglich ist, dass sie sich als Angestellte einschleusen, habe ich Holden veranlasst,",20
Nicht so gut wie du.,20
"Trink für mich mit, Kumpel, ja?",20
"3 Männer, 3 Frauen.",20
Wollen Sie was trinken?,20
Wo ist meine Tochter?,20
Wodka.,20
Ein Herr J.F. Sebastian.,20
"Hast einen Geistesblitz, was, Sebastian?",20
"Wie kann es nicht wissen, was es ist?",20
"Nein, ich will nicht.",20
Du hast gewiss noch Zeit.,20
"Entschuldigen Sie, Sir.",20
Hei!,20
"Er zeigte dir sein Stück, und als du dran warst, bist du feige weggerannt.",20
"Es ist besser, wenn ich persönlich mit ihm spreche.",20
WELTALL,20
Verliebt?,20
Geben Sie mir einen Mantel.,20
Künstliche Schlangenlizenz XB-71?,20
Wau!,20
Wir brauchen Hilfe!,20
Das Baby!,20
Totenkopf.,20
Brüder!,20
"Sagen Sie ihm, dass ich esse!",20
Herr Redmond Barry?,20
Warum denn das?,20
Kommen wir zur Sache.,20
Autohupe,20
Kopf runter!,20
Zu gefährlich.,20
Woher haben Sie das?,20
Und wenn sie nicht funktioniert?,20
Zu früh.,20
Captain Feeney!,20
Gauß!,20
Was hat das damit zu tun?,20
"Bryant, ja?",20
"Sag: ""Küss mich.",20
Erraten.,20
"Da nach dem 2. Tag der Ausreifung die Zellen, die inverse Veränderungen durchgemacht haben,",20
Auf 30 m Tiefe gehen.,20
Waffen runter!,20
Ab ins Bett!,20
"Sind deine Lizenzen in Ordnung, Kumpel?",20
Ich muss hier raus.,20
"Es gab einige Klagen, dass die Leitung sich Freiheiten gegenüber den Künstlern genommen hat.",20
Wo seid ihr denn?,20
Ein Unfall.,20
Antworten Sie jetzt so schnell wie möglich.,20
"Nicht schlecht, was?",20
Sie bekommen eine Kalbslederbörse.,20
Ist hier jemand?,20
"Ach, das...",20
B-263-54.,20
"Mama, Mama!",20
"Kowalski, Leon.",20
"Sie sind in einer Wüste, laufen durch den Sand,",20
Nicholas!,20
Ah so.,20
4 dieser Hautjobs sind noch zu erledigen.,20
Hast du selbst gesagt.,20
Eigentlich gehöre ich zum vertraulichen Komitee für Sittenvergehen.,20
Ermordet.,20
Kommst du bitte?,20
"Du wärst nicht gekommen, hätte ich dich nur gefragt.",20
"Ist das ein Replikanten- oder ein Lesbentest, Herr Deckard?",20
Armer Kerl.,20
Verboten!,20
Danke für Ihre Hilfe.,20
Ich habe Durst.,20
Du spielst wundervoll.,20
"Danke, Rainer!",20
Zielen!,20
Liebe Bürgerinnen und Bürger der Deutschen Demokratischen Republik.,20
Julika.,20
# REALITY #,20
Reverend Runt.,20
"Nein. 4. 2, 2, 4.",20
"Du weißt, wie's aussieht, Kumpel.",20
Cretino!,20
Meine Schuld!,20
Ein Muss für die Militärclubs in den Kolonien.,20
Wie schrecklich!,20
"Ich habe C-Strahlen gesehen, die im Dunkeln in der Nähe des Tannhäusertors glitzerten.",20
Rein damit.,20
Was war es?,20
Sei nicht böse.,20
Lassen Sie mich raus.,20
Verkaufe für...,20
66.000 Aktien Prosser  Ankovitch.,20
Jetzt küsst du mich.,20
Taffey Lewis ist hier.,20
"Nein, jetzt.",20
0k.,20
Geben Sie mir 4.,20
Ich bin jetzt hier in einer Bar in der 4. Zone.,20
Ganz locker.,20
Ziele und stopp.,20
Wo sonst?,20
Könnte sein.,20
Nicht so wichtig.,20
"Anlass zu Inversionskolonien geben, wie Ratten, die ein Schiff verlassen.",20
Der Gott der Biomechanik wird dir nicht den Eintritt ins Paradies verweigern.,20
Lass mich das machen.,20
Scampolo!,20
Hier drin.,20
"Komm, steh auf!",20
Zisch ab!,20
Da ist die Seriennummer eines Fabrikanten.,20
Wo war das?,20
Ich kann nicht weg.,20
Wie heiße ich?,20
Es fehlen noch 3.,20
"Danke, Jungs.",20
Was wollen Sie wissen?,20
"Nein, nicht wirklich.",20
* Spannende Musik *,20
Ich kann Ihnen helfen.,20
Es geht weiter.,20
Cornelius!,19
"So, fertig.",19
Ist doch so.,19
Schaut.,19
Telefon läutet.,19
Was suchst du?,19
Das ist ein Skandal!,19
Ich habe genug.,19
Du verstehst das nicht.,19
Hoheit.,19
Ich muss hier weg!,19
Ich kenne sie nicht.,19
Verflucht noch mal!,19
Wirklich sehr gut.,19
Vögel zwitschern.,19
Sehr viel.,19
Es ist vollbracht.,19
Nervös?,19
Wenn...,19
Deine Freundin?,19
Alan!,19
Ich wusste es nicht.,19
Der Hund bellt.,19
Warum eigentlich nicht?,19
Ein Pferd?,19
Ich sag dir was.,19
Cha-Cha-Cha.,19
Es geht schon wieder.,19
Ist doch klar.,19
Ali!,19
Darf ich mit das Sandmännchen gucken?,19
Auf die Zukunft.,19
Ist das wichtig?,19
Ist das wirklich wahr?,19
"Nein, das ist nicht wahr.",19
Vivat!,19
Herzlichen Glückwunsch zum Geburtstag.,19
Colin?,19
"Ja, das...",19
Und da!,19
Hoch mit dir!,19
Jetzt geh!,19
Ruf mich an.,19
Mein was?,19
Old Shatterhand!,19
Ich schaff's nicht.,19
Du kannst nicht...,19
Ich glaube ja.,19
Exactly.,19
Hören Sie das?,19
Kate.,19
Herr Schneider!,19
Bucephalus wiehert,19
Nach Paris.,19
Der Führer!,19
Miller?,19
Da bin ich wieder.,19
Siehst du ihn?,19
Um diese Zeit?,19
"Ich weiß nicht, was ich tun soll.",19
Ist es wahr?,19
Leben!,19
Die Bullen!,19
Tanz!,19
Für uns.,19
Wie ein beschworener Geist aus meiner Kindheit.,19
Sind Sie fertig?,19
So ist es brav.,19
Klugscheißer.,19
"Hallo, Liebling.",19
Labiche!,19
Gas!,19
Eingabe.,19
Ruh dich aus!,19
Wir sind am Arsch.,19
Das ist zu wenig.,19
Hundert...,19
Sie ist wunderschön.,19
Wir haben uns Sorgen gemacht.,19
"Na, was denn?",19
Knallen.,19
Deswegen bin ich hier.,19
Sozusagen.,19
Sie lebt.,19
Reden Sie weiter.,19
"Ich weiß nicht, wovon Sie reden.",19
Lies weiter.,19
Rein mit euch.,19
Wo gehen wir hin?,19
Sehr bald.,19
Was ist nun?,19
Cha-Cha.,19
Wo sind sie jetzt?,19
Weiß.,19
Mathias!,19
Schon geschehen.,19
So wie ich.,19
Tu was!,19
Hört ihr?,19
Ich komme zurück.,19
Aljoscha!,19
Wir sind Freunde.,19
Hut ab!,19
Ich übernehme.,19
Ich hatte solche Angst.,19
Ich sah ihn.,19
Schlimmer.,19
Hör dir das an.,19
Kennst du die?,19
Was redest du denn da?,19
Gib es mir!,19
Eine Frechheit!,19
Gehen wir zu mir?,19
Kein Wort mehr!,19
"Nein, ich meine...",19
Keine schlechte Idee.,19
Arsch!,19
Richtig so.,19
"Also, bis dann.",19
Wer hat gewonnen?,19
Wo sind die Kinder?,19
Damenwahl!,19
Seid ruhig!,19
Es hat keinen Sinn.,19
Noch eine Minute.,19
CIA?,19
Theoretisch.,19
Herkommen!,19
"Sehr gut, sehr gut.",19
Zauberhaft.,19
Kommt darauf an.,19
So schnell?,19
Über mich?,19
Was willst du jetzt machen?,19
Wo steckst du denn?,19
Was weißt du?,19
Drei Jahre.,19
Ist das möglich?,19
Kurz!,19
"Ja, wie ...",19
Party?,19
Das ist Quatsch.,19
Recht so.,19
"Hey, was ist los?",19
Nicht heute.,19
Ich war es.,19
Haben Sie das gehört?,19
Musik verstummt.,19
Das ist aber nett.,19
Ich hab's vergessen.,19
Ich gehe ins Bett.,19
Klassische Musik,19
Darf ich auch mal?,19
Gebt Euch die Hände.,19
Hoffentlich nicht.,19
Kommt näher.,19
Voilá!,19
Das ist ein...,19
Ich kletterte durch ein Loch raus und sah mir die Aufregung vom Baum aus an.,19
Das ist etwas anderes.,19
Was haben Sie getan?,19
Wir schaffen es.,19
"Ja, Moment.",19
Magst du?,19
Es war schön.,19
Was glotzt du so?,19
Tu das.,19
Wahrscheinlich nicht.,19
Möchtest du?,19
Allah Akbar!,19
Gott bewahre!,19
Bei mir nicht.,19
Ich kann warten.,19
Ins Bett.,19
Frau Meinhof?,19
Zieh dich um.,19
Haltung!,19
Andiamo!,19
"Weißt du, was du bist?",19
Das geht.,19
Tiere.,19
Weißt du warum?,19
"Bitte, Papa.",19
Mach das.,19
Sackgasse.,19
Ist sie tot?,19
Whoa!,19
Grüß euch!,19
Ich bin gespannt.,19
Ich bin stolz auf euch.,19
Andy.,19
Wo ist deine Mutter?,19
Und Action!,19
Wegen mir?,19
Ich bin verheiratet.,19
"Oh, Mama!",19
Worauf wartet ihr?,19
* SMS-Ton *,19
Für alles.,19
Meine Kinder!,19
Ich kann dir helfen.,19
Und das wäre?,19
Vorwärts marsch!,19
Mausetot.,19
Ihr Fotzen!,19
Warte kurz.,19
"3-mal Cheeseburger und 2-mal Pommes mit Majo, bitte.",19
Das ist meine Tochter.,19
Thanks.,19
Kann man nichts machen.,19
Ich bin von der Amerikanischen Föderation für Varietätskünstler.,19
Worauf warten Sie?,19
Das gibt's ja gar nicht.,19
"Na, hier.",19
Worauf warten Sie noch?,19
"Na, hör mal!",19
"Hier entlang, Sir.",19
Gibt es ein Problem?,19
Du machst mir Angst.,19
* Stille *,19
Gerda!,19
Stattgegeben.,19
Ich muss mal mit dir reden!,19
Das muss aufhören.,19
Das ist sehr schön.,19
Wer bist denn du?,19
Aber nicht so.,19
Lass mich rein.,19
Ungeheuerlich.,19
Zündung!,19
Ich bin untröstlich.,19
Das ist nichts für mich.,19
Corvax!,19
Abfahren!,19
Du wirst deinem Vater immer ähnlicher.,19
"Hilf mir, bitte.",19
Alles unter Kontrolle.,19
Angreifen!,19
Wie Sie.,19
Kennst du das?,19
Vergiss sie.,19
Das dachte ich auch.,19
Worum geht's denn?,19
"Na, du?",19
Stehen bleiben oder ich schieße!,19
Ist ok.,19
Was ist los mit Ihnen?,19
Hast du Schmerzen?,19
Aber nicht hier.,19
Der ist tot.,19
Kann ich euch helfen?,19
Gib mir eine Zigarette.,19
Alle auf den Boden!,19
Da stimmt doch was nicht.,19
Was für ein Tag.,19
Jana!,19
Ein gesamtdeutsches Baby war unterwegs.,19
Jane!,19
Wir müssen jetzt gehen.,19
Sonntag.,19
Mach den Mund auf!,19
"Danke, Mann.",19
Das weißt du nicht?,19
Engel!,19
Noch.,19
"Nein, durchaus nicht.",19
Volle Kraft voraus!,19
Happy!,19
Das werde ich nicht.,19
Er hat es geschafft.,19
Noch 'n Stück nach hinten.,19
"Komm, weiter!",19
Meistens.,19
"Nein, ist er nicht.",19
Das werden wir gleich sehen.,19
Der ist gut.,19
Guter Mann.,19
Herr Minister!,19
Hast du das verstanden?,19
Sie entschuldigen mich?,19
In...,19
Whiskey?,19
Tod.,19
Glockenschläge,19
Sie und ich.,19
WDR mediagroup digital GmbH im Auftrag des WDR,19
Wo ist Mama?,19
Ich hab dich vermisst.,19
Das hast du gesagt.,19
Kirchenglocken läuten.,19
Sie gestatten?,19
Ich hab's versucht.,19
Ich habe sie gesehen.,19
Viel.,19
Ich will weg!,19
Pause!,19
Warum fragst du?,19
M...,19
Irgendwas stimmt hier nicht.,19
"Vielen Dank, Sir.",19
Aus Sicherheitsgründen.,19
Bist du wach?,19
Verzeihen Sie die Störung.,19
Ich versprech's dir.,19
Wir sind fast da.,19
Wie lange schon?,19
Isabella!,19
Das hat keinen Sinn.,19
Halt deine Fresse.,19
Wie gefällt dir das?,19
Endgültig.,19
Stokes!,19
"Gut, dass du da bist.",19
Hast du sie?,19
Was sagt man dazu?,19
Was sagst du jetzt?,19
"Schlafe, mein Prinzchen, schlaf ein.",19
"Oh, nee.",19
Eine Woche.,19
Wie ihr wollt.,19
Fang!,19
Zugriff!,19
Ober!,19
Meine Eltern.,19
Warum tun Sie das?,19
Und wo ist er?,19
Amsterdam?,19
"Hier, guck mal.",19
Ja sicher.,19
Das ist mein Vater.,19
Vielleicht hast du recht.,19
Nur du und ich.,19
Das war's dann.,19
Du vielleicht.,19
Seid ihr verrückt geworden?,19
Befehl ist Befehl.,19
NEIN,19
Viel Vergnügen.,19
Geigenmusik,19
Dafür ist es zu spät.,19
Wa...,19
Gift?,19
Nirgends.,19
Morgen Abend.,19
Raus aus dem Auto.,19
Ich will leben.,19
Bsss!,19
Was und?,19
Ich warte draußen.,19
Alles ist in Ordnung.,19
Wie ist es gelaufen?,18
Urs!,18
Da haben Sie Recht.,18
"Guten Tag, meine Herren.",18
Liberté!,18
In der Datsche.,18
Du kennst sie?,18
Voll.,18
Bitte was?,18
Was ist denn hier passiert?,18
Wir schaffen das schon.,18
Wo wart ihr?,18
Niedlich.,18
"Ja, du auch.",18
Das ist nicht richtig.,18
Ich weiß was.,18
Heisterkamp.,18
"Weißt du, was?",18
"Ja, freilich.",18
Deine Frau?,18
"Danke, Sergeant.",18
Greif zu.,18
Wer sind diese Leute?,18
Haben Sie gut geschlafen?,18
Hubert!,18
Das ist unerhört.,18
"Replikanten-Center, Level 9, wir haben einen B1-Sicherheitsalarm.",18
Erzählen Sie.,18
Bestrafe mich,18
Ich habe eine Frage.,18
"Nein, ich nicht.",18
"Ja, das war er.",18
"Danke, Doktor.",18
Das tue ich nicht.,18
Du sagst es.,18
Yippie!,18
Lola ?,18
Rino!,18
"In der 4. Zone, Chinatown.",18
"Oh, wow.",18
Noch drei Minuten.,18
Kee!,18
Versprich es.,18
Das ist jetzt nicht dein Ernst.,18
Das ist ekelhaft.,18
"Oh, natürlich.",18
Kennst du sie?,18
"Mann, ey.",18
Hörst du schlecht?,18
Ist das nicht wundervoll?,18
Musik und Gesang,18
Gott weiß ich will kein Engel sein,18
Friede.,18
Nicht du.,18
"Also, dann.",18
Was machen die denn da?,18
Kiki!,18
Bist du es?,18
Geh zur Seite!,18
Mit uns?,18
Eigentlich...,18
Dieser!,18
Kichern,18
Hab dich.,18
Was zu trinken?,18
"Spezielle Polizeikommandos - die BLADE-RUNNER-EINHEITEN - hatten den Befehl, auf jeden entdeckten Replikanten gezielt zu schießen.",18
Und bitte!,18
Geben Sie sie mir.,18
Haben Sie Feuer?,18
"Ich weiß nicht, was du meinst.",18
Es war schrecklich.,18
Kann ich Ihnen behilflich sein?,18
Helft uns!,18
Soll reinkommen.,18
Ich habe sie.,18
Viel mehr.,18
Ich bin am Ende.,18
"Los, los, los, los!",18
"Also los, Amerika, schicken wir unser Team dort hoch.",18
Lass mich nicht allein.,18
Da ist er wieder.,18
Hein!,18
"Oh, pardon.",18
Das ist nicht Ihr Ernst.,18
Sehr merkwürdig.,18
Heja!,18
Ich bin Polizeihauptmann.,18
Nicht einschlafen.,18
Was können wir tun?,18
Schöner Name.,18
Streng geheim.,18
Der Führer ist tot.,18
Kann ich jetzt gehen?,18
Bitte verzeih mir.,18
Du liebst mich nicht.,18
Mein...,18
"Man fand das Raumschiff vor 14 Tagen an der Küste, daher wissen wir, dass sie hier sind.",18
"Man nannte dies nicht Exekution, sondern Verabschiedung.",18
Da ist jemand.,18
Bleib doch hier.,18
"Na, komm her.",18
Zwei Wochen.,18
Sind Sie verrückt geworden?,18
Dunkel?,18
Stell dir vor.,18
Ich versteh's nicht.,18
Eine was?,18
"Es würde die Reproduktion nicht stoppen, aber in ihr einen Fehler entwickeln, sodass die neue DNA eine Veränderung mit sich führt, und du hättest einen neuen Virus.",18
Und jetzt raus!,18
Mein Auto!,18
Finden Sie nicht?,18
Ist dir nicht gut?,18
Starten.,18
Mocca Fix Gold...,18
Unverständliche Kommandos,18
"Nein, Danke.",18
Kreischen.,18
Es tut so weh.,18
Sie müssen mir helfen.,18
Darum geht's nicht.,18
Was soll das alles?,18
Nicht sehr gut.,18
"Tut mir Leid, die Umtauschfrist ist seit 2 Tagen abgelaufen.",18
Was sagte er?,18
Es ist so.,18
Wo kommen Sie denn her?,18
Verlieren?,18
Juchhu!,18
Susan!,18
Das hat er gesagt?,18
Ist für dich.,18
Frankreich!,18
Vergessen Sie es.,18
Zwei Jahre.,18
Rauchen Sie?,18
Wir sind spät dran.,18
Er hat eine Waffe!,18
Das war so...,18
"Nach einer blutigen Meuterei des NEXUS-6-Kampfteams in einer All-Kolonie wurden die Replikanten auf der Erde, bei Todesstrafe, als illegal erklärt.",18
"Nein, tut mir Leid.",18
Ich hab nichts gemacht.,18
Zeit spielt keine Rolle.,18
Rache.,18
Können Sie sich das vorstellen?,18
Lene!,18
Du hast Angst.,18
Fertig machen zur Landung.,18
Den kenn ich!,18
Der hier?,18
Du hast Besuch.,18
Pfeifen,18
Das habe ich getan.,18
Was steht drin?,18
Alle tot.,18
Hallöchen.,18
Ich will schlafen.,18
Herr Bartholomew!,18
Jetzt hör doch mal auf.,18
Und wer...,18
Echt jetzt?,18
Da bist du!,18
Schlag zu!,18
"Nein, wirklich nicht.",18
So ein Arschloch!,18
Siehst du das nicht?,18
Wie hast du mich gefunden?,18
"Sieh mich an, wenn ich mit dir rede!",18
Ahm...,18
Mir auch nicht.,18
Glaube ich nicht.,18
Und was ist mit mir?,18
Schaut euch das an.,18
Hören Sie doch auf.,18
Dafür?,18
Du Schuft!,18
Schultze.,18
Was willst du eigentlich?,18
Müller.,18
Was suchen Sie hier?,18
Die Luft ist rein.,18
"Nee, oder?",18
Er ist nett.,18
Mild sang die Nachtigall ihr Liedchen in die Nacht.,18
"Schön, Sie wiederzusehen.",18
Das hoffe ich auch.,18
Tanzen wir?,18
Patrick!,18
"Na, prima.",18
"Hallo, Peter.",18
Liebst du sie?,18
Tür fällt zu.,18
Udo!,18
"Ich will, dass du runtergehst und...",18
Was ist denn da drin?,18
"Lass die Leinen los, wenn der Wind sich dreht, wird der Auftrag groß es ist niemals zu spät",18
Harmlos.,18
Taffey Lewis'.,18
Noch 'n Stück.,18
Wer ist 'n das?,18
Liebliche Musik,18
Aber nicht doch.,18
Lore!,18
Fegelein!,18
Bei uns?,18
Ich trinke nicht.,18
Wohin bringen Sie mich?,18
Was macht ihr denn?,18
Nackt.,18
Ich sprang als erster über die Mauer.,18
Elf.,18
Du bleibst!,18
"Ja, mein Kind.",18
Aber wer?,18
Wegen der Löcher.,18
Portugiesisch,18
Tuvia!,18
Toby!,18
Das brauchst du nicht.,18
Es ist mir ernst.,18
Ich hole einen Arzt.,18
Das bringt nichts.,18
Hasso!,18
Brightwood Hospital.,18
Scott!,18
Guck mich an.,18
Annika.,18
In Europa.,18
Ich bin okay.,18
Das gibt es doch gar nicht.,18
"OK, gut.",18
Pussy.,18
DIESER FILM IST DER ERINNERUNG AN PHILIP K. DICK GEWIDMET,18
Das gehört mir.,18
Halten Sie still.,18
So weit haben die uns schon!,18
Wo ist das Mädchen?,18
Ich spüre es.,18
Legen Sie auf.,18
Du bist ein Idiot.,18
"Schön, dass Sie da sind.",18
Ist ja toll.,18
Es ist ok.,18
Lassen Sie mich gehen.,18
Äh... ja.,18
Das geht so nicht.,18
Was ist denn mit dir passiert?,18
Salvatore!,18
"Aber nicht, um fortzuwähren.",18
Na geh!,18
Noch was?,18
"Hey, Süße.",18
Ich hab keinen Hunger.,18
Wie alt bist du jetzt?,18
Ich möchte Sie sprechen.,18
Überlegen Sie es sich.,18
Ein Zug.,18
Marcello!,18
Worauf wartest du noch?,18
Kommen Sie herauf.,18
"Nein, warten Sie!",18
Das weiß ich jetzt.,18
Auf die andere Seite!,18
Volle Deckung!,18
Von einem Freund.,18
Bist du müde?,18
Und ich auch nicht.,18
Sinnlos.,18
Habt ihr das gesehen?,18
Warum erzählst du mir das?,18
Ich blute.,18
Was ist mit dem?,18
Darauf trinke ich.,18
Was willst du noch?,18
Düstere Klänge,18
Hier bei mir bist du sicher.,18
Wir haben zu tun.,18
Lesen Sie!,18
Vorhin.,18
Komm doch mit.,18
Sie sind spät dran.,18
Wasch dich.,18
Ich bin mir sicher.,18
"Das ist deine Arbeit, ja?",18
Was wollen Sie denn hier?,18
"Es hat einen so letalen Virus entwickelt, dass das Subjekt noch auf dem OP-Tisch starb.",18
Kann ich verstehen.,18
Folgen Sie mir bitte.,18
Runter da!,18
Scotty weiss es nicht,18
"Am Anfang des 21. Jahrhunderts schritt die TYRELL CORPORATION mit der Roboterevolution in die NEXUS-Phase, ein virtuell dem Menschen identisches Geschöpf namens Replikant.",18
"Ja, nicht wahr?",18
Keinen.,18
Hört ihr das?,18
Hände hinter den Kopf!,18
Das kann ja heiter werden.,18
Sie haben gewonnen.,18
Was darf es sein?,18
Das war ein Befehl!,18
Verlass dich drauf.,18
klar.,18
Eis?,18
"Ja, ich erinnere mich.",18
"Ja, alles.",18
Marvin!,18
Lieber tot als rot!,18
Das wird wieder.,18
Du hier?,18
Chapolino!,18
Soll ich gehen?,18
