sentence,count
Мммм.,659
Ще се върна скоро.,658
"Хайде, моля те.",658
Чук-чук.,658
Това е нещо ново.,658
Как мина денят ти?,658
По-леко.,658
Един ден.,658
Старая се.,658
Това е просто...,658
Който и да е.,658
Какво направихте?,658
Завърти се.,657
Ще се видим тогава.,657
Какво стана после?,657
"Извинете, госпожо.",657
Намерих ги.,657
Може ли за момент?,657
В болницата.,656
Чети.,656
Хайде момчета.,656
Сложи си колана.,656
Ще го направиш.,656
Глух ли си?,656
Не искам да те нараня.,655
Не бъди глупава.,655
Къде е тоалетната?,655
Сигурно се шегувате.,655
Ти беше.,655
Извикайте линейка!,654
Да проверим.,654
"Какво, по дяволите, правиш тук?",654
Сама ли си?,654
Не знам нищо за това.,654
Откъде ги взе?,653
Греша ли?,653
Лети!,653
Какъв ужас!,653
Еми...,653
Удар!,653
Това ми хареса.,653
Я пак?,653
Кой те изпрати?,652
Как ти звучи?,652
Съпругът ми.,652
Тогава кой?,652
Просто ми кажи.,652
Ключът.,651
"Разбира се, разбира се.",651
Махни се от него!,651
Не съм свършил.,651
Пиян ли си?,651
Губиш си времето.,651
И аз така си помислих.,651
Сладолед.,651
Влизайте вътре!,651
"Ей, момчета.",651
Всичко ще се нареди.,650
Така казват.,650
"Добре, стига.",650
Не мога да чакам.,650
Не я познавам.,650
Не отговаряй.,650
Спасени сме!,650
Да започнем отначало.,650
Много неща.,650
Близо сме.,649
"Здравей, Джон.",649
Мляко?,649
Няма съмнение.,649
Как е станало?,649
Каква бъркотия.,649
Върви си вкъщи.,649
Защо ми казваш това?,648
Виж там.,648
Няма повече.,648
Пица.,648
Но не е.,648
Ще ми направиш ли услуга?,648
Аз живея тук.,648
"Какво беше това, по дяволите?",648
Лив.,648
Шели.,647
Но това...,647
Мен ли?,647
Виж го само.,647
"Да, ще го направя.",647
Разбирам го.,647
Не ми казвай какво да правя.,646
Не искам да го правя.,646
Имам ли избор?,646
Приятен полет.,645
Не... не.,645
"Предполагам, че не.",645
Документите.,645
Скъли.,645
Помогни му.,644
Връщам се след малко.,644
Виждам я.,644
"О, страхотно.",644
Това е много важно.,644
Само за момент.,644
Искаш ли чай?,644
Вие сте луди.,644
Даяна!,644
"Добре, благодаря ти.",643
Хвана ли го?,643
"Моля те, върви си.",643
Лично.,643
Ще те убият.,643
Имате думата ми.,643
Вкусно ли е?,643
На теб също.,643
"Е, какво ще кажеш?",643
Къде са децата?,643
Скачайте!,643
Шибана работа.,643
Бриджит!,642
Нервен ли си?,642
Не толкова бързо.,642
Брук.,642
Обичайното.,642
Трябваше да ми кажеш.,642
Махам се оттук.,642
Той е добро момче.,642
Намерихме го.,641
Това трябва да е.,641
Убеден съм.,641
Мъртви.,641
Един час.,641
"Моля, оставете съобщение.",641
Какво ще пиеш?,640
Ти къде си?,640
Връщам се.,640
По-добре ли е?,640
Проблем ли имаш?,640
Не се бави.,640
Джеръми!,640
Явно.,639
Какво искате да направя?,639
Не пуша.,639
"Моля ви, спрете!",639
"Да бе, да.",639
"Добре, хора.",639
Повярвай.,639
"Виж, аз...",639
Нуждая се от теб.,639
Винаги е било така.,638
Исках...,638
После какво?,638
Как се случи?,638
Не ти трябва да знаеш.,638
Толкова.,638
И аз съжалявам.,638
Не е редно.,637
Какво търсим?,637
Просто върви.,637
"Казах, че съжалявам.",637
Бъдете готови.,637
Сигурно е така.,637
Преди.,637
Не се получава.,637
Продължавай да търсиш.,637
Стой така.,636
Отивам си вкъщи.,636
Надя.,636
Той го направи.,636
Това го знам.,636
Ще го имам предвид.,636
Кой пита?,636
Това е идеята.,636
Какво значи?,636
Не се меси.,636
Исках да те видя.,636
Риба.,635
"Да, какво?",635
Реймънд.,635
И още...,635
Връща се.,634
Страхливци!,634
Хубава кола.,634
Доведете го.,634
Камерън.,634
Отвори уста.,634
Вярвам.,634
Беше добре.,634
"Да, така.",634
Това е така.,634
Н.,633
Размислих.,633
Без причина.,633
Мислите ли?,633
В колко часа?,633
Целувки.,633
Ще ти обясня.,633
Защо дойде тук?,633
Какво лошо има в това?,632
Блейк.,632
Ами ако...,632
"Здравей, Джак.",632
Кога ще се върнеш?,632
Това е сигурно.,631
"Не, ти.",631
Клей.,631
Надявам се да е така.,631
Хайде пак.,631
Епизодът е обработен в ДОЛИ МЕДИЯ СТУДИО,631
Вината е твоя.,631
Не те лъжа.,631
Тичайте!,631
Връщай се на работа.,631
Силвия!,631
Имам пари.,630
Върни ми я!,630
Кас?,630
И това е.,630
Ще я намерим.,630
Обичам те толкова много.,630
Не знам точно.,630
Точка по въпроса.,630
Тя лъже.,630
Нямам друг избор.,630
Чудех се...,630
Гейл!,629
Бъди!,629
Фасулска работа.,629
Ти си болен.,629
Както казах...,629
Наташа!,629
Как се запознахте?,629
Нея.,629
Бива си го.,629
"Стига, де.",628
Какво ще стане?,628
Какво носиш?,628
Дявол го взел!,628
"Разбира се, че да.",627
Трябваше да го направя.,627
Да се поразходим.,627
Защо не ми се обади?,627
Справям се.,627
Махни се от нея!,627
Няма да умреш.,627
Току-що.,627
Нед!,627
Нико!,626
Разбираемо е.,626
Слушайте ме.,626
Божке!,626
Отговори на въпроса.,626
"Ей, какво правиш?",626
Яжте.,626
Наистина ли мислиш така?,626
Искаш ли помощ?,626
Не беше така.,626
Само се шегувам.,625
"Естествено, че не.",625
Не прави глупости.,625
Ще си платиш за това.,625
Това беше шега.,625
Тук долу.,625
Заминавам.,625
Какво знаеш ти?,625
"Добре съм, благодаря.",624
Ще се чуем по-късно.,624
Ще полудея.,624
Кучи синове!,624
"Да, какво има?",624
Не ти ли казах?,624
"Пет, шест, седем, осем.",624
Видя ли нещо?,624
Д-р.,624
Да опитаме.,623
Трябва да вдигна.,623
Свободен съм.,623
"Радвам се, че се върна.",622
Има ли?,622
Дай ми телефона си.,622
Опасност!,622
Какво момиче?,622
Не съм изненадан.,622
Колко романтично.,622
Нямам представа за какво говориш.,622
"Предполагам, че е така.",622
Ем?,622
Трябва да си починеш.,622
Лъжи!,622
Сам съм.,622
Ще ви помогна.,621
Не ставай смешна.,621
Изгубих го.,621
Ще закъснея.,621
С какво се занимавате?,621
"Чао, татко.",621
"Да, майко.",621
Това е шега.,621
Това не е проблем.,621
Честита Нова година!,621
Извинете за безпокойството.,621
Мелиса.,620
"Разбира се, скъпа.",620
"Ето, виж.",620
Може ли да кажа нещо?,620
Бекет.,620
Ти какво правиш?,620
Много са.,620
Кони!,620
Прикрий се!,620
Пуснете ни!,620
Толкова скоро?,620
Всички заедно.,619
Там ли сте?,619
Това не е шега.,619
Доминик!,618
Хал?,618
Трябва да го спрем.,618
Тя идва.,618
Какво ще рече това?,618
"Тръгвай, тръгвай!",618
Какво искаш да ти кажа?,617
Перфектно е.,617
Не казвай на никого.,617
"Много добре, сър.",617
"Заповядай, седни.",617
Всички добре ли са?,617
Къде е баща ми?,617
Разбираш ли какво ти казвам?,617
Хиляди.,617
Никакъв шанс.,617
Лола.,617
"Съжалявам, момчета.",617
"Добре ли си, скъпа?",617
Бъфи.,617
Толкова се радвам.,617
Трябва да го видя.,616
Помня те.,616
Ти ми спаси живота.,616
Просто дишай.,616
Не мога да разбера.,616
"Хайде, мамо.",616
Това беше забавно.,616
Не съм виновен.,616
"Не, не мисля така.",616
Жаден съм.,615
Можете ли да повярвате?,615
Пропусна.,615
"О, супер.",615
Точно като теб.,614
Някакви новини?,614
"Да, с удоволствие.",614
Пусни пистолета!,614
Не каза.,614
И какво ще направиш?,614
Кой беше този?,614
Тогава недей.,614
Два дни.,614
Не е каквото си мислиш.,614
"Чудесно, благодаря.",614
"Добре, знаеш ли какво?",614
"Здрасти, скъпи.",614
"О,Господи.",614
Знаеш ли какво мисля?,614
Трябваш ми.,614
Ще направя каквото мога.,614
Засега не.,614
Същото е.,613
Успя ли?,613
Само през трупа ми.,613
Внимавай къде стъпваш.,613
Колко интересно.,613
Каква красота!,613
Заслужаваш го.,613
Дай ми секунда.,613
Аз печеля.,613
"Добре,добре.",612
"Благодаря ти, Боже.",612
О боже мой.,612
Отрова.,612
Най-добрият.,612
Изглежда страхотно.,612
Вече е твърде късно.,612
Това е факт.,612
Ще го направи.,612
Не сме сигурни.,612
Ето тук е.,611
Убий ги.,611
Три години.,611
Андре!,611
Ще ме убиеш ли?,611
Какво сте направили?,611
Позволи ми.,611
Можеш да се справиш.,611
Представи си.,611
Ще стрелям!,611
Виж само.,611
Идеално е.,610
Много пъти.,610
Кой го е грижа?,610
На какво основание?,610
Отвратителен си.,610
Иван!,610
Знаеш какво.,610
Може ли да я видя?,610
Помислете.,610
По-добре не.,610
Можеш да ми кажеш.,609
Шибано копеле!,609
Всичко добро.,609
Шоколад.,609
Това е важното.,609
Зарежи го.,609
"О, благодаря ти.",609
Всички навън!,608
Лейла!,607
"Добре, спокойно.",607
Ти ме спаси.,607
Дай ми...,607
Глупчо.,607
Закълни се.,607
Усмихнете се.,607
Ръсел!,607
Защо си дошъл?,607
На работа съм.,607
Евелин.,607
Пали!,607
Нищо чудно.,606
Фалшива тревога.,606
Вдигай!,606
Излъгах те.,606
"Слушам, капитане.",606
Следва продължение...,606
"Идвам, идвам.",606
Що за глупости?,606
Не се шегувай.,606
"Хайде, давайте!",606
Какъв идиот.,605
Следиш ли ме?,605
"Така, че...",605
Оръжия?,605
Така се прави.,605
Ела по-близо.,605
Твърде много.,605
От време на време.,605
Може и така да се каже.,605
В кухнята.,604
Извади го.,604
"Не, почакайте.",604
И ти го знаеш.,604
Ще разберем.,604
Как стана това?,604
Провери го.,604
Вторник.,604
Ланс!,604
Искам те.,604
Бонжур.,603
Хайде да ядем.,603
Тя не е тук.,603
Знаеш ли какво значи това?,603
Не знаех това.,603
Бори се!,602
Пайпър.,602
Това е дъщеря ми.,602
Как сме?,602
Брат ти?,602
Не искам това.,602
Доверете ми се.,602
Какво те прихваща?,602
Лошо ми е.,602
И тук.,601
Взе ли го?,601
"Добре, ясно.",601
Беше тук.,600
Как можа да го кажеш?,600
Няма да ходя никъде.,600
Я да видя.,600
Протестирам!,600
Оставете го на мира!,600
Антонио!,600
Амелия.,600
Не издържам.,600
Защо правите това?,600
Призрак?,600
Глен.,599
Мел.,599
Знаете.,599
Спасявайте се!,599
Все пак...,599
Ти млъкни!,599
Това момиче...,599
"Не, не още.",599
Аз не искам.,599
Ще се върнем.,599
Безплатно.,599
Гадно е.,599
Алиса!,598
Няма да се получи.,598
В предишните епизоди...,598
Съжалявам много.,597
Късметлия си.,597
Трябва да се успокоиш.,597
Обожавам ги.,597
Отказвам.,597
Все още нищо.,597
Не можех.,597
Не го разбирам.,597
Змия!,597
Каква загуба.,597
"О, наистина?",597
"Да, а ти?",597
Ами той?,597
Мога ли да те попитам нещо?,597
Само че...,596
Няма шанс.,596
Мъртви сме.,596
Трябва да говоря с нея.,596
Какво по-точно?,596
Ще пропусна.,596
Любопитен съм.,596
Имам много работа.,596
"Боя се, че да.",595
Трябва да направя нещо.,595
Идвайте!,595
Гей.,595
"Хайде, тръгваме.",595
Николко.,595
Ти обеща.,594
Карта.,594
Рак.,594
Спартак!,594
"О, вярно.",594
Какво ще правя сега?,594
Изчакайте малко.,594
"Тишина, моля!",594
Не съм добре.,594
По работа.,594
"Я, стига.",594
Просто си върша работата.,594
И какво ще правиш?,594
Всичко е точно.,593
Я чакай малко.,593
Край на играта.,593
Шегичка.,593
Моята.,593
Изслушайте ме.,593
Ейдън!,593
Не можем да го направим.,592
На никого.,592
Гадняр!,592
Л.,592
Къде ще отидем?,592
Много яко.,591
Бъдете нащрек.,591
А защо?,591
Шарън.,591
"Ние""?",591
"А, така ли?",591
Да ядем.,591
Толкова е вълнуващо.,591
Не затваряй.,591
"Това е всичко, което знам.",591
Всички ли са добре?,591
Не е мъртъв.,591
Татенце!,591
"Ето, готово.",590
"Боя се, че не.",590
Говори по-тихо.,590
Не и тук.,590
Ще се видим сутринта.,590
"Здравейте, приятели.",590
Не мога да ви кажа.,590
За какво по дяволите говориш?,590
Това за мен ли е?,590
Луд!,590
Какво се опитваш да направиш?,590
Нямаме.,589
Какво пропуснах?,589
На вашите услуги.,589
Дейвис.,589
Режи!,589
Кошмар.,589
По-внимателно!,589
Кажи ми къде е.,589
Животно!,589
Невинен.,589
Не си ли спомняш?,588
"Обичам те, скъпа.",588
Започвам.,588
Застреляйте го!,588
Не му вярвам.,588
Как да го направя?,588
Още сега.,588
Изчакайте тук.,588
Какво каза току-що?,588
Как успя?,588
Къде отиват?,588
Момчето ми.,588
Албърт.,588
Да пием.,588
Не е само това.,588
Бенджамин.,587
"О, нима?",587
Той успя!,587
Това не е мой проблем.,587
Тайна.,587
Събличай се.,587
Помните ли?,587
Уморих се.,587
При едно условие.,587
Чух го.,587
Ще почакам.,587
Много е добър.,586
Много повече.,586
Си.,586
Джуди!,586
Чакай ме тук.,586
"Ето го, идва.",586
Бел!,586
Кво?,586
Знаеш правилата.,586
Трябва да работя.,586
Безсмислено е.,585
"Това е всичко, което имам.",585
Защо да ти вярвам?,585
Ето ви.,585
Ходом марш!,585
Исках да кажа...,585
Не го мисли.,585
Три дни.,584
Не ми говори.,584
"Сигурна ли си, че си добре?",584
Може би трябва.,584
С това.,584
"Добро утро, господа.",584
Оставете съобщение след сигнала.,583
"Хайде, синко.",583
Не прави нищо.,583
Познаваш ли ги?,583
"Да, да, разбира се.",583
Да не си полудяла?,583
Сега или никога.,583
Не ми вярваш.,583
Познаваш ли ме?,583
Да ти виждам ръцете!,583
"Как си, приятел?",582
Свършихме ли?,582
Дай да го видя.,582
Моля седнете.,582
Кийт.,582
Той ми е брат.,582
Не няма.,582
Там долу.,582
Как се озова тук?,582
Какво е чувството?,582
Хубави са.,582
Всички долу!,581
Промяна в плана.,581
Личи си.,581
"Стига, стига.",581
Газ!,581
Това е моя работа.,581
Много си мил.,581
Хвърлете оръжието!,581
Гадже?,581
Убий!,581
Нека да позная.,581
Съблечи се.,581
Договорихме ли се?,580
В това няма никакъв смисъл.,580
Точно това е.,580
Той умира.,580
Въпрос на време е.,580
Слез.,580
Ще те намеря.,580
Копеле мръсно!,580
Какво нещо?,580
Какви са тези неща?,580
Трябва да ми се довериш.,579
Приятно е.,579
Запомни това.,579
Това не те засяга.,579
Х.,579
Също като теб.,579
Страхотна си.,579
Тези...,579
Моите извинения.,579
Връщайте се на работа.,579
Нека да видим.,578
Съвпадение.,578
"Добре, човече.",578
Мъртва.,578
Пипнахме го.,578
"Хайде, миличка.",577
Свалете оръжието!,577
"Добре, върви.",577
Това обяснява всичко.,577
Просто чудесно.,577
Искали сте да ме видите?,577
Всеки момент.,577
Всички са тук.,577
"Лека нощ, татко.",577
Отведете я.,577
Толкова съм щастлива.,577
Това е война.,576
Много хитро.,576
"Хайде, движение!",576
А ти какво правиш тук?,576
Мръсница!,576
Леон!,576
"Да,",576
Това е опасно.,576
Ама ти сериозно ли?,576
Диего!,576
Кристофър.,575
Клаудия.,575
Хайде всички.,575
"Благодаря, тате.",575
Има проблем.,575
Ще ви се обадя.,575
Заключи вратата.,575
"Да, сега.",575
"Мислех, че...",575
"Е, как е?",575
Аз ще платя.,575
Тъпо копеле!,575
Хвани ръката ми.,575
Къде се намира?,574
Не се сърди.,574
О Господи!,574
Какъв късмет.,574
Амбър.,574
Какво имаш за мен?,574
Никого.,574
Кое е това момиче?,574
Поне засега.,574
Мой!,573
Търсех те.,573
Съкровище?,573
Дюк.,573
Алек?,573
Какъв е този звук?,573
"Благодарим ви, че гледахте с нас!",573
Виждаш ли ги?,573
Нямате право!,573
Трябва ли ти помощ?,573
Ще броя до три.,573
Ще му се обадя.,573
Това е жена ми.,573
Как позна?,573
Почти сме готови.,572
Аз да.,572
Отвън.,572
"Да, учителю.",572
Можеш ли да си представиш?,572
Всичко е ясно.,572
Само това знам.,572
Искате ли кафе?,571
Времето ни изтича.,571
Какво открихте?,571
Обратно на работа.,571
Не се паникьосвай.,571
Бъди мъж.,571
Обожавам я.,571
Нямаше.,571
Толкова е сладък.,571
Дръж я!,571
Няма за какво да се тревожиш.,571
Виждал ли си го?,570
"Да, тя е.",570
Това няма смисъл.,570
Сал!,570
Изведете го.,570
Какво ви казах?,570
Какво му се е случило?,570
Сенаторе.,570
Проверка.,569
"Радвам се, че те видях.",569
"Спри, моля те!",569
"Разбира се, че мога.",569
Невероятен е.,569
Направи ми една услуга.,569
Направо.,569
Аз бях там.,568
Типично.,568
Не мога да остана.,568
Нямам какво да кажа.,568
Какво ти стана?,568
Разкарай го.,568
Това е жестоко.,568
Рори?,568
От къде го взе?,568
"Да, това съм аз.",568
Защо спираме?,567
Какво става по дяволите?,567
Аз съм с теб.,567
Готов ли сте?,567
Какво ще обичате?,567
Победихме!,567
Я!,567
Поздравявам те.,567
Това е положението.,567
Не сте.,567
Дума да не става.,567
Каква ирония.,566
Ще ти се обадя пак.,566
Трябва да изляза.,566
Г.,566
Как е баща ти?,566
Оставете на мен.,566
Не диша.,566
Ще свърши работа.,566
Не беше нарочно.,566
Коленичи.,566
Подпишете тук.,566
Пей!,566
"Да, много добре.",565
Лайно!,565
Взех решение.,565
"Да, сигурна съм.",565
Бий се!,565
Каква е причината?,565
Я се виж.,565
Както искате.,565
"Лека нощ, скъпа.",565
"Чао, тате.",564
"Не мисля, че е добра идея.",564
За мен беше удоволствие.,564
Изкара ми акъла.,564
Къде живее?,564
Детективе.,564
Рене!,564
Много просто.,564
Останете тук.,564
Ти печелиш.,564
Прави сте.,563
Печеля.,563
Какво искате да знаете?,563
Джакпот!,563
Това беше бързо.,563
Не си прави труда.,563
Джулиан.,563
Паднах.,563
Няма от какво да се страхуваш.,562
Ех!,562
Излезте от колата.,562
Следващата.,562
Някой чува ли ме?,562
Трябва да ти покажа нещо.,562
Мръсно копеле!,562
Дайте ми го.,562
Американец.,562
Тост.,562
Антон!,561
Намери я.,561
Това е сестра ми.,561
Ха ха!,561
Ще държим връзка.,561
Кари.,561
Тя знае.,561
Проба.,561
Перверзник!,561
Стойте там.,561
"Хей, скъпа.",560
Сю!,560
Премести се.,560
Тази ли?,560
Аш?,560
Ще остана.,560
Каза го.,560
Арън!,560
Какво стана с него?,560
Мога ли да помогна с нещо?,560
Андрей!,560
Това е много добре.,560
Какви са?,560
Откъде разбра?,559
Дръжте я!,559
Упс.,559
Няма ли да дойдеш?,559
Телефонът.,559
Искаш ли да го видиш?,559
Ще рискувам.,559
Това е брат ми.,559
Снимаме!,559
Кира!,558
Колата ми!,558
Той умря.,558
Гори!,558
Гейб!,558
Какво й каза?,558
Луда работа.,558
Трябваше да се сетя.,558
"Сигурен съм, че е така.",558
Лайла!,557
Андреа.,557
Винаги е така.,557
Това е проблем.,557
Може би друг път.,557
Това бях аз.,557
В къщи.,557
Разбрахме.,557
Напълно съм съгласен.,557
А аз не.,557
За последен път.,556
"А, ясно.",556
Той е убиец.,556
Спокоен съм.,556
Може и така да е.,556
От другата страна.,556
"Красива е, нали?",556
Той се върна.,556
Нищо не можеш да направиш.,555
"Радвам се, че си добре.",555
"Да, възможно е.",555
Той е с мен.,555
Какво мислиш да правиш?,555
"О, за Бога!",555
Даниъл.,555
Какво предлагате?,555
"Ела, седни.",555
Дъще!,555
Десет минути.,554
Не съм съгласна.,554
Виж ги.,554
Изчакай секунда.,554
Иска да говори с теб.,554
Ще я взема.,554
Никога не съм го виждал.,554
Старче!,554
Как мислите?,554
Вярно ли е това?,554
Бек!,554
Чувствайте се като у дома си.,554
Шест месеца.,554
Лорънс.,554
Барни!,553
Мъртъв съм.,553
За почест!,553
Остави това на мен.,553
Трябва да е тук.,553
"О, да, разбира се.",553
Ти спечели.,553
Трябва да ми помогнете.,553
Разбираш ли това?,553
Други въпроси?,553
Откачи ли?,553
Познаваш го.,552
Колко вълнуващо!,552
Задължен съм ти.,552
"О, здравейте.",552
Скъпа моя.,552
Всеки.,552
Рийд.,552
Можеш ли да ми помогнеш?,551
Трябва да отидеш.,551
Знам какво правиш.,551
"Ей, човече.",551
Да го хванем!,551
Твърде опасно е.,551
Ще се върна след малко.,551
"Хайде, направи го.",551
Лек път.,550
Взех я.,550
Нека го направим.,550
Не се бъркай.,550
Хьонг!,550
Вярвам в теб.,550
Момчето.,550
Следващия път.,550
Просто карай.,550
Не ставай глупава.,550
Стела!,550
Защо се усмихваш?,550
Лягай на земята!,550
Не и ти.,550
Не знам какво да ти кажа.,549
Имаме нужда от помощ.,549
"Благодаря, госпожо.",549
Сега ще дойда.,549
Тя тук ли е?,549
Негодници!,549
Не ми благодари.,549
Снимай!,549
Приятели сме.,549
Рекс!,549
Много е хубав.,548
Стефани.,548
Нямам никаква представа.,548
Джини!,548
Ти как се казваш?,548
Елате с нас.,548
а?,548
Може ли да поговорим насаме?,548
"Лека нощ, сър.",548
Разказвай.,548
Уолъс!,548
Танцувай с мен.,547
Зает ли си?,547
Какво ще стане сега?,547
"Назад, назад!",547
Просто се случи.,547
Увеличи.,547
И аз така.,547
Не ме ли помниш?,547
"Това е добре, нали?",547
Ха ха ха!,547
Което означава?,547
Бърт!,547
Много е добро.,547
А вие кой сте?,546
"Мислех, че си мъртъв.",546
Не искаш?,546
Мейсън.,546
Не го приемай лично.,546
Продължавай да вървиш.,546
Парти?,546
Никой няма да разбере.,546
"Ей, какво става?",546
Толкова е красива.,546
Джошуа!,546
Нещата се промениха.,546
Ще започваме ли?,545
Сандра.,545
Просто се шегувам.,545
Той ли?,545
Аз оставам.,545
"Мисля, че знаеш.",545
Хората.,545
Пфу!,545
Представям си.,545
"Благодаря ти, татко.",545
Ето пак.,544
Кити.,544
Стана ли?,544
Подиграваш ли ми се?,544
Не мислите ли?,544
Сбърках.,544
Скоро ще разберем.,544
Вера!,544
И за мен.,544
Падаме!,544
Здравейте на всички.,544
"Добре, започваме.",544
Адиос.,544
Направете място.,544
Любовта.,543
Няма да си тръгна.,543
Хубаво местенце.,543
Имаме работа за вършене.,543
Нека видя.,543
Какво ви води насам?,543
Не издържам вече.,543
Юда!,542
Какво аз?,542
Два часа.,542
Ръцете на главата!,542
Това не се случва.,542
Явно не.,542
Оли!,542
Може да е навсякъде.,542
Роман.,542
Как ти беше името?,542
Тук ми харесва.,542
Добре дошли на борда.,542
Няма за какво да се притесняваш.,542
Приближете се.,542
Всички да се успокоят.,541
Всичко е по моя вина.,541
Небеса!,541
Така те искам.,541
Каза ми.,541
"Добре, много добре.",541
Няма да ти позволя.,541
Беше отдавна.,541
Върша си работата.,541
Шрек!,541
Принце!,540
Ще взема това.,540
Няма причина.,540
Кой каза това?,540
Ерин.,540
Време е да вървим.,540
Млади господарю!,540
Реч!,540
Това е лично.,540
Което е?,540
Говориш ли английски?,540
Все същото.,540
Виж какво намерих.,540
Липсва ли ти?,540
Няма го тук.,540
Лена?,540
Скалпел.,540
Тревър?,540
Съгласни ли сте?,539
В банята.,539
"Извинете, извинете.",539
Ще успея.,539
А този?,539
Открихте ли нещо?,539
А той?,539
Забавлявате ли се?,539
Махнете се от пътя ми!,538
Грант.,538
Седмица?,538
Ти си на ход.,538
Джулиет.,538
Три пъти.,538
Понеделник.,538
Изчакай ме.,537
Не разбирам за какво говориш.,537
Идвате ли?,537
Строй се!,537
Чуйте това.,537
Наведете се!,537
Мое!,537
Лъжете.,537
Съвсем малко.,537
Защо мълчиш?,537
Лавджой.,537
Тъчдаун!,537
И защо така?,536
Така няма да стане.,536
Какво има тук?,536
Ето къде си бил.,536
Ти можеш.,536
"Добър ден, сър.",536
Нямах друг избор.,536
Зададох ти въпрос.,536
Трябва да изчезваме.,535
Събудих ли те?,535
Ето за това говоря.,535
Вие ли сте?,535
На добър път.,535
Почти свърших.,535
"Добре, до скоро.",535
Искам теб.,534
Къде се намираме?,534
"Страхувам се, че не.",534
Дънкан.,534
"Благодаря, скъпи.",534
Всички на земята!,534
Искам да умра.,534
"Хайде, хлапе.",534
Уес.,534
Ще се справи.,534
Само минута.,533
Колко тъжно.,533
Земетресение!,533
Говори за себе си.,533
Ще я намеря.,532
Свали я.,532
Измисли нещо.,532
Това не е мое.,532
Бъдещето.,532
Какво й става?,532
"Хайде, по-живо!",532
"Моля ви, пуснете ме!",532
Обясни.,532
Харпър.,532
Измамник!,532
"Не, не можем.",532
Живот.,532
Ще внимавам.,532
Не ме е страх от теб.,532
Направи го отново.,532
И след това?,532
"Не, не съвсем.",531
Да ти помогна?,531
Да не би...,531
Да опитаме отново.,531
Анакин!,531
Махни се оттам!,531
Ти си виновна.,531
Наслаждавай се.,531
Оправи го.,531
Тогава защо си тук?,531
Бях прав.,531
Мелани!,531
Спаси ми живота.,531
И дума да не става.,531
Притеснявам се.,531
Дай ми ключа.,530
Ханс!,530
Голяма грешка.,530
Благодаря за поканата.,530
За какво беше всичко това?,530
Не е толкова лошо.,530
Толкова е странно.,530
Имам лоши новини.,530
Как се осмеляваш?,530
Много важно.,530
Стресна ме.,530
Луди ли сте?,530
Не трябваше да го правиш.,529
Мама е тук.,529
Лягам си.,529
"Моля те, седни.",529
Кучи...,529
И това не е всичко.,528
Щастлива съм.,528
Такъв е.,528
Анджи!,528
Абсурдно е.,528
По-добре е.,528
Братле!,528
Ърл.,528
С кой?,528
Дори не си го помисляй.,528
Откъде е?,528
Нито аз.,527
Пропуснах ли нещо?,527
Харесват ли ти?,527
Отвращаваш ме.,527
Жена ти?,527
Ела при татко.,527
"Нищо, сър.",527
Имахме уговорка.,527
Имаш ли цигара?,527
На какво се смееш?,527
Искате ли нещо?,527
Точно за това говоря.,527
Такива неща.,527
Не е твоя вината.,527
Не правете това.,527
"Добре, приятел.",527
"Да,разбира се.",527
Вижте ме!,527
Не го убивай.,527
Идваш с нас.,526
Не всичко.,526
Не става въпрос за това.,526
"Не, благодаря ви.",526
Изчезнала е.,526
Наясно съм.,526
"Добре съм, добре съм.",526
Може би си права.,526
"Момент, моля.",526
Би!,526
Шери.,526
Убийте я!,525
Не бъди глупак.,525
Ти си най-добрият.,525
Върши си работата.,525
Подай ръка.,525
Какво не ти е наред?,525
Не е ли забавно?,525
Събота.,525
Аз изчезвам.,525
Ляво.,525
Не схващаш ли?,525
Добър.,525
Откъде я взе?,524
Адмирале.,524
Не го изпускай.,524
Знам какво видях.,524
Чакаме.,524
Страхотна работа.,524
Замина.,524
Не е за мен.,524
Спешно.,524
Мога да си представя.,524
Дърво.,524
Това не може да е истина.,524
Виждаш ли ме?,524
Суки.,524
Преувеличаваш.,524
Къртис.,524
"Не, напротив.",524
Пам.,524
Той ми каза.,524
Ще се обадя в полицията.,524
Как бих могъл?,524
Луи!,524
Не може да е истина.,524
"Съжалявам, скъпи.",523
Сядай долу!,523
Имаме ли сделка?,523
"Добре, става.",523
По какъв начин?,523
Нека видим.,523
Касъл.,523
Признавам.,523
Искате ли нещо за пиене?,523
"Как си, скъпа?",523
Знаеш ли нещо?,522
Стенли!,522
Обеща ми.,522
Нали ви казах.,522
Чухте ли ме?,522
Огледайте се.,522
И каква е тя?,522
Моят.,522
Да се захващаме за работа.,522
Прибирайте се.,522
Изглеждаш...,521
Виж я.,521
Прекъсвам ли нещо?,521
Да не си луда?,521
Това е моята кола!,521
Нямаш представа.,521
Свободна си.,521
"Е, хайде.",520
Моят син.,520
Омар.,520
Чу го.,520
"Знаеш, че е така.",520
Това е за мен.,520
Мислиш?,520
Това е кошмар.,520
Това е най-важното.,520
Кажи де.,519
Лесли?,519
Трябва да го намеря.,519
Не те ли е срам?,519
"Но, сър...",519
По-кротко.,519
Това трябва да спре.,519
Кърт?,519
Всички ние.,519
Чикаго.,519
Знам кой сте.,519
Джереми!,519
Кога ще се върне?,519
"А, ето го.",518
Не е тя.,518
"Хайде, момиче.",518
"Добре, супер.",518
Кристи.,518
Свършено е с теб.,518
Бизнес.,518
Не исках да...,518
По кое време?,518
Действие!,518
По бързо!,518
