sentence,count
Odpúšťam ti.,190
Si dobrý.,190
"Dobre, ahoj.",190
Máte deti?,189
Je mi dobre.,189
Lena?,189
Ruby.,189
Ali?,189
"Oh, nie, nie.",189
Musíme vypadnúť.,189
Jordan.,189
Hallo?,189
Nepamätám si.,189
Strach.,189
Čo to vyvádzaš?,189
Tak to má byť.,189
A ešte niečo.,188
Súhlasíš?,188
Prečo teraz?,188
Nie som hladný.,188
Príde.,188
Sharon!,188
Zatiaľ nič.,188
Babka!,188
"Áno, chcem.",188
Strať sa!,188
Práca.,188
To nevieme.,187
Ako som povedal.,187
Nastúpte.,187
To ste vy.,187
Bližšie.,187
Chudák.,187
To si bol ty?,187
Nezáleží na tom.,187
Prečo si mi to nepovedala?,187
Bude to v pohode.,187
Teyla?,187
Mne je to jedno.,187
Arthur?,187
"Dobre, ideme na to.",187
Máš šťastie.,187
Chyťte ich!,187
Snažil som sa.,187
Šialené.,187
Zoe!,186
Som policajt.,186
Hlasnejšie!,186
Nastúp do auta.,186
T...,186
Obleč sa.,186
Tak sa na to pozrime.,186
Mal by som ísť.,186
Ešte som neskončil.,186
No tak poď.,186
Nemaj obavy.,186
Začnime.,186
Kde sú ostatní?,186
Toto je pre teba.,186
Výborné.,185
Verím.,185
Sú v poriadku.,185
Ale ja nie.,185
Sme v poriadku.,185
"Ok, ok.",185
Pôjdeš so mnou?,185
Nie je to také zlé.,185
Už to mám.,185
Môj brat.,185
Ťahaj!,185
Tomu nerozumiem.,185
Doma.,185
Sára?,185
Už dosť!,185
Nie veľa.,185
Junior!,185
Zlatíčko.,185
To som nepovedala.,185
Vezmeš si ma?,184
Počuje ma niekto?,184
Marley.,184
To ty.,184
"Áno, kapitán.",184
Ženy.,184
"Áno, ja tiež.",184
Oliver!,184
Naskoč.,184
Umieram od hladu.,184
Kang Chi.,184
Teraz čo?,184
Čo som povedal?,184
To nestojí za reč.,184
Heather!,184
Za málo.,183
Bohužiaľ.,183
"Oh, nie, nie, nie.",183
Už som tu.,183
Ty kurva!,183
Ale ty...,183
Otvorte to.,183
Dokázal to!,183
Miranda.,183
Sklapnite!,183
"Nie, naozaj.",183
"Neviem, čo povedať.",183
"Ale, ale, ale.",183
Dobre vedieť.,183
Nechaj ma tak.,183
Dve minúty.,183
Od seba!,182
Je to perfektné.,182
Porozprávajme sa.,182
Ale vážne.,182
Prečo mi to robíš?,182
Nepoznám ho.,182
Zbrane.,182
Čo si o tom myslíte?,182
Mňa tiež.,182
Vynikajúco.,182
To nemyslíte vážne.,182
Niečo nové?,182
Chvíľočku.,182
Yo!,182
Na nás.,182
Zdravíčko.,182
To je šialenstvo.,182
Som ohromený.,182
Moje meno?,181
Ako sa to volá?,181
Spi.,181
Fiona!,181
Ďakujeme vám.,181
"Jasné, samozrejme.",181
Tak skoro?,181
Oui.,181
Pamätáš sa?,181
Má sa dobre.,181
Prezident.,181
To bolo super.,180
To je vtipné.,180
Klamal som.,180
Aké veci?,180
Pá.,180
K čomu?,180
"V poriadku, v poriadku.",180
ale...,180
Svetlo.,180
"Prepáčte, madam.",180
Čo sa to s tebou deje?,180
Ako to robíš?,180
Tebe?,180
Si dobrá.,180
"Tak, tak.",179
Aký je to pocit?,179
"Viem, že áno.",179
Našiel si niečo?,179
Čo to hovoríte?,179
Je späť.,179
Príliš neskoro.,179
"Nie, prestaň!",179
Viete prečo?,179
Trošku.,179
Hmmm.,179
Poznám vás?,179
Vitajte späť.,179
"Pomôžte mi, prosím!",178
Mám to pod kontrolou.,178
Koľko ich je?,178
Môžem sa ťa niečo spýtať?,178
To nevieš.,178
Nie úplne.,178
Je to chlapec.,178
Ako to funguje?,178
Drogy?,178
Poďme ďalej.,178
OCEĽOVÝ ALCHYMISTA,178
Mia.,178
Je to tam.,178
Je to veľmi dôležité.,178
Občas.,178
Skúsim to.,178
New York.,178
Victor.,178
Kadiaľ?,178
To je moja práca.,178
Vy tiež.,177
Zabil si ho.,177
Vyzleč sa.,177
To je čudné.,177
Mmm-hmm.,177
Rád vás poznávam.,177
Ja to spravím.,177
Mala by som ísť.,177
Noah.,177
Pohoda.,177
To by bolo super.,177
Tak čo sa stalo?,177
Tuto.,177
Nikdy viac.,177
Nájdeme ho.,177
Daisy!,176
"Uh, nie.",176
Niečo tu nesedí.,176
To nejde.,176
Veľmi ma teší.,176
Bola to moja chyba.,176
Šťastné a veselé.,176
Počkať chvíľu.,176
Brat?,176
Ja tomu nerozumiem.,176
Glum!,176
Zrejme.,176
Nie je to pravda.,176
Nájdite ho.,176
"Samozrejme, že je.",176
"Hej, čo to robíš?",176
Dik.,176
Leslie?,175
Zomriem.,175
Je to okej.,175
Ach tak.,175
Chceš niečo?,175
Nie je to tvoja chyba.,175
"Hej, chlapče.",175
Sleduj toto.,175
To nie som ja.,175
"Hej, dobre.",175
Ja verím.,175
Isto?,175
Až po tebe.,175
Bonjour.,175
Kam pôjdeme?,175
Nechcem to.,175
Všakže?,174
Nie ja.,174
McKay!,174
Ahoj zlato.,174
Ruky za hlavu!,174
A kde je?,174
Diky.,174
Toto nie je dobré.,174
Poď s nami.,174
Čo s ňou?,174
To je výborné.,174
Ako inak.,174
Našiel som ho.,174
Aj ty mne.,174
Ako myslíš.,174
Neexistuje.,174
Perfektne.,173
Je to všetko?,173
Cítiš sa dobre?,173
Dennis!,173
Logan.,173
Mám vás.,173
To je hlúposť.,173
Musím ísť do práce.,173
Dva roky.,173
Musíš mi pomôcť.,173
A teraz čo?,173
To nie je dobrý nápad.,172
Zabralo to.,172
Nie je tam.,172
Aká škoda.,172
To som rád.,172
Vystúp.,172
Nejde to.,172
Idem von.,172
Je to nechutné.,172
Čo chceš urobiť?,172
Ale toto...,172
Máš sa?,172
Ty skurvysyn!,172
Potešenie je na mojej strane.,172
Ako sa opovažujete?,172
Jen.,172
Srdiečko.,172
Uvidíme sa ráno.,172
Owen.,172
Je úžasný.,171
Pracujeme na tom.,171
Hiro!,171
Si nádherná.,171
Musíme si pohnúť.,171
a?,171
Vyhrala som.,171
Je to neuveriteľné.,171
Leila!,171
Tess.,171
A to je všetko.,171
Šampanské?,171
Boh vám žehnaj.,171
Si späť.,171
Seth.,171
Čo to kurva bolo?,171
Ty nevieš?,170
Rozkošné.,170
Bilbo!,170
Je v bezpečí.,170
Strom!,170
Vybavené.,170
Nie je to také jednoduché.,170
"Dobre, super.",170
To nemôžeš vedieť.,170
Myslím že áno.,170
Ona je...,170
Chyba.,170
"Nie, nerob to.",170
Prečo sa pýtate?,170
"Ahoj, Charlie.",170
Čo to sakra?,170
Sranda.,170
Nemám tušenia.,170
Margaret.,170
Becky!,170
Choď odo mňa preč!,170
Prajem pekný deň.,170
Nehovor to.,170
Toto je úžasné.,169
"Prosím, nerob to.",169
"No, dobre.",169
Asi tak.,169
Už mám toho dosť.,169
Teraz ty.,169
Musím to vedieť.,169
Ja som to nebol.,169
Zober to.,169
Ostaň tu.,169
Ten.,169
Je to krásne.,169
Pokračujeme.,169
Našiel som to.,169
"Hej, ja viem.",169
Aaah!,169
"Hej, chlape.",169
Toto je smiešne.,168
Prepáčte mi to.,168
Ty sukin syn!,168
Staraj sa o seba.,168
Ty žiješ!,168
Liz!,168
Odhoďte zbrane!,168
"Dobre, pozri.",168
To nebude nutné.,168
Potom čo?,168
Dúfajme.,168
Sú...,168
Dnes ráno.,168
Som zmätený.,168
Bez komentára.,168
Bav sa.,168
Oh Bože.,168
Máš moje slovo.,168
Christine...,168
Oz!,168
Tak sme tu.,168
Nechaj ho tak.,168
Pustite ju!,167
Kaulder.,167
"Kam si myslíš, že ideš?",167
Daj si.,167
Už je čas.,167
My všetci.,167
Drahá.,167
Idioti!,167
A ja tiež.,167
"Nie, ja viem.",167
"Dobre, ideme.",166
Je to problém?,166
Nie dnes.,166
Nevidím ho.,166
Počkám.,166
A to?,166
Ale samozrejme.,166
Čo sa tam stalo?,166
Nicholas.,166
Tu to máte.,166
Nejdem.,166
Pozri sa na ňu.,166
Len poď.,166
Dokážeme to.,166
Čo to bude?,166
Čo tu máme?,166
Som mŕtvy.,166
Máte moje slovo.,166
Sme priatelia.,166
Čakám.,166
Čo to robím?,166
Odstúp.,166
Už je to v poriadku.,166
"OK, OK.",166
Teddy!,166
Až doteraz.,165
Ale viete čo?,165
A ďalej?,165
Bola som.,165
Ja to nechápem.,165
Pekná.,165
"Ahoj, chlapci.",165
Čo si dáte?,165
Ste zatknutý.,165
Čo ako?,165
Tak teda dobre.,165
Rád som ťa videl.,165
Čudné.,165
"Áno, vďaka.",165
Kdeže.,165
Nechápete to.,165
Čo si si myslel?,165
Sú nádherné.,165
Vy dvaja.,165
Barry!,164
Pozri na seba.,164
Žiadny.,164
Heil Hitler!,164
Počujem ťa.,164
Roy.,164
"Vďaka, pane.",164
"Prosím, prestaň.",164
"Ok, dobre.",164
Budeme.,164
To nie je smiešne.,164
Vylez!,163
Neviem o čom hovoríš.,163
Silnejšie.,163
Nie je tak?,163
Duch.,163
Nikoho.,163
Čo tu chceš?,163
Bol tu.,163
To ja.,163
Cal.,163
Hups.,163
Aký to má zmysel?,163
Adrian.,163
Ako si to vedel?,163
ČO?,163
Niečo mám.,163
Ronon!,163
Neublížim ti.,163
Mesiac.,163
Môžem pomôcť?,163
Dôveruj mi.,163
Prečo si to spravil?,163
krny,163
Kde je môj syn?,163
"Dobrý večer, pane.",163
Ťahajte!,162
Kráľ!,162
S...,162
Ste...,162
Môžem vojsť?,162
Ako jej je?,162
Nemyslíte?,162
ÁNO!,162
Ale nie je.,162
Neskutočné.,162
Potrebujem s tebou hovoriť.,162
Môžete odísť.,162
Nikomu.,162
Nemôžem sa dočkať.,162
Áno som.,162
"Nie, nemôžeš.",162
"Ah, áno.",162
Vráť sa späť.,162
Čo to tam máš?,162
A ty si kto?,162
Buddy!,161
Ruky!,161
"Dobre, počúvajte.",161
Ešte lepšie.,161
Nerobte si starosti.,161
To povedal?,161
V to dúfam.,161
Zaiste.,161
Si píš.,161
"Kto si myslíš, že si?",161
Šťastný?,161
Moja sestra.,161
Neverím vám.,161
Neblázni.,161
Je chorá.,161
Problémy?,161
Vráti sa.,161
Hneď prídem.,161
"Áno, som v pohode.",161
Kto je toto?,161
Kto si ty?,160
Páčilo sa ti to?,160
Nie je to...,160
"Áno, som v poriadku.",160
Bavíš sa?,160
Zomrieš.,160
Co sa stalo?,160
Calvin.,160
Je moja.,160
Srandujem.,160
Máš problém?,160
Todd.,160
Tak moment.,160
Jednoducho.,160
Poser sa!,160
Chcem ti pomôcť.,160
Shrek!,160
Paige?,160
Tak čo teraz?,160
"Dobre, pane.",160
Jeho.,160
"Bež, bež, bež!",160
Ukážem ti.,160
"Oh, wow.",160
"Bež, bež!",159
Choď spať.,159
Dana!,159
Nie je to skvelé?,159
Prečo som tu?,159
Kto je ten chlap?,159
Môžem ísť?,159
Inšpektor.,159
Žiaden strach.,159
Daj.,159
Zavolám.,159
Carrie.,159
Milujem vás.,159
Bol som to ja.,159
Ešte jeden.,159
Stalo sa.,159
Ako si mohol?,159
Vieš čo to znamená?,159
Je to pekné.,159
Sme na mieste.,159
Ideš so mnou?,159
Tamto je.,159
Verili by ste tomu?,159
Chcel som.,159
Ja nič neviem.,159
Vieme.,159
Odpočiň si.,159
Čo to trepeš?,159
Howard.,159
Potrebujete pomoc?,158
Ako dlho to bude trvať?,158
Nedotýkaj sa toho.,158
Prípitok.,158
Zahoď to.,158
Zamieta sa.,158
Vy nie?,158
Otázky?,158
Si si tým istá?,158
Mulder?,158
Moja noha!,158
Zošalel si?,158
Čo to do pekla bolo?,158
Je to na vás.,158
Nechoď tam.,158
Niečo vymyslím.,158
"Poďme, chlapci.",158
Nechaj si to.,158
Sme rodina.,158
Takže tak.,158
To bolo skvelé.,158
Nepýtaj sa.,158
Nefunguje.,158
Dobré popoludnie.,158
Poznáte ju?,158
Zariadim to.,157
Gabriella?,157
Čo som spravil?,157
Už zase?,157
Neznášam to.,157
To nepôjde.,157
To je prekvapenie.,157
Sandy.,157
Si najlepší.,157
Ako vám pomôžem?,157
Človek.,157
Počula som.,157
Musí.,157
Lou!,157
Mám problém.,157
Audrey.,157
Máme prácu.,157
Prebuď sa.,157
Pekný pokus.,157
To ma poser.,157
Kiežby.,156
Kto je ďalší?,156
House.,156
Nás.,156
Páčiš sa mi.,156
Paríž.,156
To mi je jedno.,156
Alison.,156
"Hej, chlapci.",156
Je to len...,156
Som OK.,156
Moja hlava.,156
Daj mi tú zbraň.,156
Zomiera.,156
Berte ho!,156
Koniec hry.,156
Do auta!,156
Čo do riti?,156
Odkiaľ to viete?,156
Rada.,156
Prídem.,156
Ja si to nemyslím.,156
Nezabudni.,156
Mal by si ísť.,156
To si myslíš?,156
Vysvetlím ti to.,156
Cítim sa dobre.,156
To je sranda.,156
Porozprávam sa s ním.,156
Pre vás.,156
Pripraviť sa.,156
"Nie, prepáč.",156
Ježišikriste!,155
Myslel som si to.,155
Je otvorené.,155
Je to skutočné.,155
Nie je to správne.,155
Niečo ti ukážem.,155
Chceš zomrieť?,155
Začni.,155
Funguje.,155
Tu ju máme.,155
Mal som pravdu.,155
Ram!,155
Veľká vďaka.,155
Po?,155
Čuš!,155
Tvoje meno?,155
Koľko máme času?,155
Nechaj ju na pokoji.,155
Videla som to.,155
Nie zlé.,155
Neznášam ťa.,154
"Nie, ty.",154
To je normálne.,154
Si idiot.,154
Kam chceš ísť?,154
Už chápem.,154
Choď do piče!,154
Pochopil som.,154
Mel!,154
Kry ma.,154
Dom.,154
Mamička!,154
Všetko je pripravené.,154
Pravdepodobne nie.,154
Je ti to jasné?,154
To je paráda.,154
"Aha, dobre.",154
Oukej.,154
Detektívka.,153
Nuda.,153
Nemám šajnu.,153
"Samozrejme, pane.",153
Ideme ďalej.,153
V minulých dieloch...,153
Čo sa stane?,153
Chcem ho vidieť.,153
Och môj Bože.,153
Bol to on.,153
To sa nikdy nestane.,153
To bolo tesné.,153
No super.,153
Sloboda!,153
Uhni mi z cesty!,153
Pokračovanie nabudúce...,153
Nehovorte.,153
Nepočúvaj ho.,153
Nemá to zmysel.,153
Ja nikam nejdem.,153
poďme.,153
Poklad!,153
Počkáme.,153
Je to nemožné.,153
Daj mi kľúče.,153
Oops.,153
Kam šiel?,153
Posral som to.,153
Toto je dobré.,153
Ohromné.,153
To som rada.,153
Na miesta!,153
Lucas!,153
Šťastný Nový rok.,153
Je pekný.,153
Pamätáš si to?,153
Prečo sme tu?,153
Decká!,152
Musím bežať.,152
Nechajte ju!,152
Klamal si mi.,152
No konečne!,152
Je to bezpečné?,152
Na nič.,152
Negatívne.,152
"Okej, dobre.",152
Dedo!,152
Doparoma!,152
Tina.,152
Držte ho!,152
Jop.,152
Nechaj tak.,152
Mám sa dobre.,152
Vypadnime.,152
Nijako.,152
Čo už.,152
"Ahoj, kamoš.",152
S potešením.,152
Odhoďte zbraň!,152
Na čo sa pozeráš?,152
"Nie, v pohode.",152
Mali ste pravdu.,152
"Hej, pozri.",152
Ty áno?,152
Chcem povedať...,152
To chápem.,152
Je to ok.,152
Aleluja!,152
Nebuď smiešna.,152
Je to zložité.,151
Musíme ho nájsť.,151
Musíte mi veriť.,151
Ach jaj.,151
"Hej, poď sem.",151
"Nie, nemyslím si.",151
Všetko dobre dopadne.,151
Čo máme robiť?,151
Ponáhľam sa.,151
Unh!,151
"Áno, mami.",151
Yep.,151
Bolo to strašné.,151
Jedného dňa.,151
Merci.,151
Ospravedlňte nás.,151
"Pohyb, pohyb, pohyb!",151
Môžeme začať?,150
Nikdy nevieš.,150
"Dobre, to stačí.",150
Som nevinný.,150
Je ti dobre?,150
Bolo to super.,150
Pomôžte mu!,150
Nemám nič.,150
Čo je to za zvuk?,150
Wade.,150
Prečo mi to hovoríš?,150
Si doma.,150
Admirál.,150
Betty.,150
5 minút.,150
Nesprávne.,150
"Nie, myslím to vážne.",150
Ahoj oci.,150
Čo si robil?,150
M...,150
VTEDY,150
Veľmi rád.,150
Nie dlho.,150
Moja dcéra.,150
O Bože.,150
Som na teba hrdá.,150
Súhlas.,150
Ide sa.,149
Nie je to bezpečné.,149
He?,149
Raňajky.,149
"Áno, ty.",149
Trevor!,149
Ako sme na tom?,149
No doriti.,149
Nie nevyhnutne.,149
Či nie?,149
"Nie, ja nie.",149
Zastav auto.,149
Leon!,149
Inak...,149
Dýcha.,149
Som si tým istý.,149
Isaac!,149
Synak.,149
Holly!,149
Si krásna.,149
Na teba.,149
Hanba!,149
O čom to rozprávate?,149
Davaj.,149
Ja som tu.,149
To je moje dievča.,149
Netrápte sa.,149
Dlhý príbeh.,148
A tu.,148
Táto.,148
To som bol ja.,148
Meškáte.,148
Frasier.,148
Je to preč.,148
Bol si to ty?,148
Nechajte nás.,148
Doktorka.,148
"Neviem, o čom hovoríš.",148
O ničom.,148
Tak vidíš.,148
To je koniec.,148
Nie je za čo.,148
Postarám sa o teba.,148
Je chorý.,148
Tak je to správne.,148
Tam hore.,148
Z E N A S P O L E N O M,148
Môžem to vysvetliť.,148
Ciao.,148
Zastavte ich!,148
"Prepáčte, slečna.",148
Držte huby!,148
Len tak ďalej.,148
Choď do čerta!,148
Ako to urobíme?,147
Už sme sa stretli.,147
Anthony.,147
Ale aj tak...,147
"Fajn, fajn.",147
Vaše meno?,147
Máš lepší nápad?,147
Benny!,147
Oppa!,147
Hlavu hore.,147
Ziva.,147
Vieš čo myslím?,147
Somár!,147
Sonny.,147
Počul som to.,147
"Aha, jasné.",147
Vybavím to.,147
"Vieš, čo tým myslím?",147
Musím ísť na záchod.,147
Nezačínaj.,147
Ukážem ti to.,147
Nie som blázon.,147
Tréner.,147
Jules.,147
Nie je to dobré.,147
"Hej, počkajte!",146
USA!,146
Zostaň dole!,146
Mickey!,146
Ginny!,146
Opatrujte sa.,146
"Dúfam, že áno.",146
Vidíme sa zajtra.,146
Začíname.,146
Pani prezidentka.,146
Nikdy som o ňom nepočul.,146
Idem preč.,146
Odchádza.,146
Za všetko.,146
Jed.,146
No tak dobre.,146
Teraz už áno.,146
Okrem toho...,146
Kde bývaš?,146
Vravel som ti.,146
A čo sa stalo?,146
"Pomaly, pomaly.",146
Už aj!,146
Joyce.,146
Nic.,146
Melissa.,146
Marie.,145
Čo som mal robiť?,145
Ide.,145
"Nuž, áno.",145
Urobil som to.,145
Hah!,145
To nemôžem urobiť.,145
To ani ja.,145
Bolí ma hlava.,145
Aká?,145
To ma neprekvapuje.,145
Argh!,145
Dosť už!,145
Zamysli sa nad tým.,145
Bola to zábava.,145
Nikde.,145
Sir.,145
Môžem s tebou hovoriť?,145
"Viete, čo myslím?",145
Zomrie.,145
Som s tebou.,145
Harold.,145
Ste to vy?,145
Aký je?,145
Ako si...,145
Máš čas?,145
Hovor mi o tom.,145
"Áno, šéfe.",145
"Vieš, kto som?",145
Ty vole!,144
z odposluchu preložila larelay,144
Idem do postele.,144
"Viem, čo robím.",144
Rýchle!,144
Alebo áno?,144
Si úžasná.,144
Christopher!,144
Cindy.,144
Nechcem ti ublížiť.,144
Allison!,144
Nechaj ho na pokoji!,144
Vyhubiť!,144
"Klop, klop.",144
Sheppard.,144
Čo sa to tam deje?,144
Mohol by si...,144
To je dôležité.,144
Už pôjdem.,144
To je iné.,144
To je fér.,144
Je to môj otec.,144
Ida.,144
A na čo?,144
To by bolo fajn.,144
Krvácaš.,144
Musím to urobiť.,144
Ukážte.,144
Má zbraň!,144
E...,143
Lilly!,143
A kam?,143
Taylor.,143
Som na rade.,143
Carlos!,143
SSG-2oo3- uvádza,143
Žiarliš?,143
Nechajte to na mňa.,143
Bola tu.,143
Sú tam.,143
Inak čo?,143
Ashley.,143
Musíme si pohovoriť.,143
"Rozumiem, pane.",143
Ste pripravený?,143
Čo si urobila?,143
Poď sa pozrieť.,143
Rád som vás spoznal.,143
Čo si to urobila?,143
"Nie, zlatko.",143
Bude sa ti to páčiť.,143
Pripravené.,143
Nehoda.,143
A ak nie?,143
Si šťastný?,143
Koniec príbehu.,143
Amber!,143
Rozumieme.,143
Gina.,143
"Nie, vôbec.",143
Och bože.,142
Svetlá.,142
Chcem to vedieť.,142
"Áno, možno.",142
To je môj otec.,142
Bol si tam?,142
Kde je moja dcéra?,142
"Nie, to si nemyslím.",142
"Tadiaľto, prosím.",142
Ale iste.,142
Potrebujeme ťa.,142
Je mi to fuk.,142
Zatvor dvere.,142
Môj ty bože.,142
Pssst!,142
Ospravedlníte ma?,142
Nemáš zač.,142
Gracias.,142
Eve.,142
Čo je to za hluk?,142
"Áno, som tu.",142
Čo zase?,142
Kriste pane.,142
Nepochybne.,142
Čo vidíte?,142
Zomrieme.,142
Klamárka.,142
"Oh, zlatko.",141
To teda hej.,141
"Prosím, pane.",141
Naopak.,141
"Oh, super.",141
Cook!,141
V?,141
Vie to.,141
Si klamár.,141
Čo sa vám stalo?,141
Teraz ma počúvaj.,141
Odlož to.,141
Riaditeľ.,141
Neklam.,141
Čo ti povedal?,141
Neklam mi.,141
Čo na tom záleží?,141
Tak prečo?,141
Mobil.,141
Rosie?,141
Spomaľte.,141
Počuli ste ma.,141
Pozrite na toto.,141
Len počkaj.,141
Padajte!,141
Bude mi potešením.,141
STRIH,141
Do útoku!,141
Potrebujem to.,141
Ani sa nepohni.,141
Dostal som ťa.,140
"Ha, ha.",140
Nemáš na výber.,140
Jéj!,140
Bratu!,140
Ďakujem za všetko.,140
Tak čo budeme robiť?,140
Dva týždne.,140
Beriem to.,140
Premýšľaj o tom.,140
Tradícia,140
Hovorím s tebou.,140
Ozvem sa.,140
Horšie.,140
A ty tiež.,140
Padám odtiaľto.,140
Otvorte tie dvere!,140
Utíšte sa.,140
Ako sa volala?,140
Harper.,140
To nie je on.,140
Môžem už ísť?,140
Ach áno.,140
Kde je to dievča?,140
Loď.,140
Vystrašil si ma.,140
Nájdeme ju.,140
"Oh, skvelé.",139
Chcem ti niečo povedať.,139
"Áno, chápem.",139
Nerozumiem ti.,139
To je problém.,139
Páči sa vám?,139
Koho to trápi?,139
Nechcela som.,139
"Hej, kam ideš?",139
Musí byť.,139
"Oh, môj...",139
Nevedel som to.,139
Pozri sa na neho.,139
To je okej.,139
Zvládne to.,139
Marco.,139
"Áno, pani.",139
Nebuď hlúpa.,139
To mi povedz ty.,139
Objím ma.,139
Tak som to nemyslela.,139
Dostanem ťa.,139
Ste blázon.,139
Vzdaj to.,139
Melanie?,139
Držte hubu!,139
Preskočilo ti?,139
Ako vyzeral?,139
Otvoriť.,139
Máte niečo?,139
Čo to malo byť?,139
Čo na to povedať?,139
Vstávať!,139
Craig!,139
Moja ruka!,139
Je to môj syn.,139
Potichu.,138
Čo som?,138
Hop!,138
Dokázala si to.,138
Russell.,138
Milujem ich.,138
Carson.,138
Naozaj nie.,138
Mac!,138
To nie je môj problém.,138
Ako ste sa sem dostali?,138
Carmen!,138
Nepleť sa do toho.,138
Diana.,138
Zomri!,138
"Prepáč, zlatko.",138
Prečo by som mala?,138
Nechaj toho!,138
Videli ste...,138
Je to hlúpe.,138
Mandy!,138
Pod sem.,138
Ideš neskoro.,138
Nicole.,138
Je skvelý.,137
Ešte niekto?,137
Máme dohodu.,137
Nič nepočujem.,137
Kľudne.,137
Ku mne!,137
Zamieriť!,137
Pozri sa sem.,137
Dale!,137
"Dobré, nie?",137
To je nič.,137
Paddington!,137
"Áno, naozaj.",137
Ale nemôžem.,137
Páčia sa ti?,137
June.,137
Vrátime sa.,137
Shit.,137
"Ahoj, zlatíčko.",137
Ale no ták.,137
Je to normálne?,137
Vporiadku.,137
Podarilo sa?,137
Stále nič.,137
"Whoa, whoa, whoa.",137
O čo vám ide?,137
Čo budete robiť?,137
Len trochu.,137
Pre mňa nie.,137
Spievaj.,137
Ho!,137
Viem o tom.,137
Budem sa snažiť.,137
Parker.,137
Lenny!,137
Kokot.,137
Nechajte ma hádať.,137
Tak sa mi to páči.,137
To isté.,137
Čo to hovorí?,136
Dopredu!,136
To je to isté.,136
Pre Boha!,136
Londýn.,136
Čo hovoríte?,136
Povedz mi niečo.,136
Dedko!,136
Je to zábava.,136
Serena.,136
To je mi jedno.,136
Zabi ju!,136
Ktoré?,136
Ach bože.,136
Vaša ctihodnosť...,136
Tak ako ja.,136
Tak o čo ide?,136
Dozadu!,136
"Kľud, kľud.",136
Mŕtva.,136
Vinný.,136
Čo môžem pre vás urobiť?,136
Je tvoj.,136
Čo to do teba vošlo?,136
Môžem sa ťa niečo opýtať?,136
Aký problém?,136
Prišiel si.,136
Vyzerá dobre.,136
Čo to do pekla?,135
Prečo by to robili?,135
To je skvelý nápad.,135
Ako za starých čias.,135
Poďme už.,135
Tracy.,135
Neopustím ťa.,135
Je to dlhý príbeh.,135
A ty to vieš.,135
To určite nie.,135
Šťastie.,135
Zostanem tu.,135
Zastavte paľbu!,135
Šššš.,135
Klasika.,135
Mne nie.,135
"Dobre, počúvaj.",135
Ďakujem za pomoc.,135
Ako sa volal?,135
Niee!,135
Musím s vami hovoriť.,135
Robbie!,135
Si tehotná?,135
Hagrid!,135
Daj mi ich.,135
"Nie, nebude.",135
To je kto?,135
Rudy!,135
Och Bože.,135
Stan?,135
Je hore.,134
Čo chcel?,134
Veľmi smiešne.,134
Gabriel.,134
Padáme odtiaľto.,134
Zomieram.,134
Čo potrebujete?,134
Skoro som zabudol.,134
Hlásenie.,134
Teta!,134
Ralph!,134
Brad!,134
V bezpečí.,134
Čo do čerta?,134
Ďakujeme veľmi pekne.,134
"Nie, nie, nie, nie, nie, nie.",134
Si úžasný.,134
Ian.,134
Čo to robíme?,134
čo sa deje?,134
"Ahoj, srdiečko.",134
Stella!,134
"Nie, ja len...",134
No páni.,134
Nevyzerá to dobre.,133
Mali by sme...,133
To je choré.,133
Podobne.,133
Nie je to fér.,133
Saul.,133
Nevadí mi to.,133
Lydia!,133
"Prestaň, prestaň.",133
Priateľka?,133
Len my dvaja.,133
Nechcem to vedieť.,133
Sexy.,133
Čo tu robím?,133
Len ja.,133
Je to správne?,133
"Áno,",133
"Neviem, čo sa stalo.",133
Skry sa!,133
Boha.,133
Neospravedlňuj sa.,133
Rozišli sme sa.,133
Tuná.,133
Caleb!,133
Totálne.,133
Patty?,133
Čo ste zač?,133
Nabiť!,133
Predané!,133
Za nimi!,133
Nikto tam nie je.,133
Uvoľnite cestu!,133
Brácho!,132
"Prepáč, mami.",132
To je smutné.,132
Pohotovosť.,132
Moja matka.,132
"Oh, chlapče.",132
Povedal som nie.,132
Bridget?,132
Mám veľa práce.,132
Vráť to.,132
Rád.,132
To máš pravdu.,132
"Jasné, že hej.",132
Kecy.,132
Poplach!,132
Desíš ma.,132
Duke!,132
"Ahoj, mama.",132
Sme blízko.,132
"Áno, mama.",132
Dvadsať.,132
Nedýcha.,132
Môžem ísť ďalej?,132
Si ženatý?,132
Čo som ti povedal?,132
Ale môžeš.,132
Hovadina.,132
Nie sú.,132
Na čo čumíš?,132
Daphne.,132
Práve včas.,132
Nebude.,132
Dajte to preč!,132
Je to výborné.,132
Ruky nad hlavu!,132
Čo ste to povedali?,132
Dick!,132
To naozaj?,132
Chceš mi niečo povedať?,132
Aj vám.,131
Uvidíme sa čoskoro.,131
"Dobrú noc, pane.",131
Aj ja vás.,131
Muž.,131
To nie je sranda.,131
Darček.,131
Ricky!,131
Je to zázrak.,131
Priznaj to.,131
Nezvládnem to.,131
Túto?,131
Timmy!,131
Ale je to pravda.,131
Sme v bezpečí.,131
Toto je môj dom.,131
Tam je to.,131
Má...,131
PRODUKCIA,131
Musíte odísť.,131
Čo má toto znamenať?,131
Deň,131
Ja som to vedela.,131
Ja chcem.,131
Poďme sa pozrieť.,131
Tak ako ty.,131
Len raz.,131
"Áno, je to tak.",130
Osobne.,130
Philip?,130
Nič vážne.,130
Hijó!,130
Vietor!,130
"Neviem, pane.",130
