sentence,count
מה לא בסדר איתו?,566
תעזבי.,566
אני לא הומו.,566
איך את?,566
אני הולך לישון.,566
היא משוגעת.,565
אתה מתכוון...,565
"שלום, בן.",565
אני יכולה לעזור?,565
היא חיה.,565
ברי.,565
מה הוא עושה פה?,565
אנחנו נאחר.,565
ארל.,565
זה האחרון.,565
מה עשית שם?,565
מהו?,564
אם אתה רוצה.,564
פיצוץ!,564
היא פה.,564
זה ממש מגניב.,564
קדימה קדימה.,564
מלאני?,564
את צריכה ללכת.,563
"אה, היי.",563
זה מגיע לי.,563
"כן, גם אני לא.",563
איליי.,563
אל תהרוג אותי.,563
עם מי דיברת?,563
הלכת לאיבוד?,562
תביא אותו.,562
"שלום, בנות.",562
להרוג אותו.,562
סמנתה.,561
זה לא ייקח הרבה זמן.,561
מלח.,561
אתה לא מקשיב לי.,561
אני מכיר אותה.,561
נעליים.,561
רג'ינה.,561
ואני מצטער.,561
ויסקי.,561
אני עושה כמיטב יכולתי.,561
מה יש לו?,560
"כן, אני מניח שכן.",560
יש רק דרך אחת לגלות.,560
תתקשרי אליי.,560
חכי דקה.,560
הם שם.,560
תקווה.,560
פרחים?,560
הוא לא נושם.,560
שמחה.,560
תבחר.,560
זה אבא שלך.,559
סרן.,559
האם הוא בסדר?,559
לא בסדר.,559
"בסדר, בואו נזוז.",559
אוהב את זה.,558
זה יהיה נפלא.,558
אין תשובה.,558
אנחנו צוות.,558
הוא בדרך.,558
"הו, לא, לא, לא.",558
בן כמה הוא?,558
ומה קרה?,557
אישתי.,557
קר לך?,557
תביא את זה.,557
אנחנו מתים.,557
איבה!,557
אז מה אתה עושה?,557
את מכירה אותה?,557
תסמוך עליי.,556
"אוקיי, ביי.",556
יש לך משפחה?,556
האמת שכן.,556
אני לא יכול לעשות זאת.,556
יש לך משהו?,556
היכן זה?,556
היא בהריון.,556
אין לך.,556
תן לי לנסות.,556
אנא ממך.,556
אתה פצוע?,556
מה פספסתי?,556
אפשר ללכת?,556
כלל וכלל לא.,556
זה חולני.,556
"ארה""ב!",555
היא חזרה.,555
זו הסיבה.,555
מה אנחנו עושים פה?,555
מה קרה פה?,555
אני אשלם.,555
אדיוט.,555
אני סקרן.,555
איפה הבת שלי?,554
חשבת על זה?,554
אז מה אתה רוצה?,554
תנחומיי.,554
שחררו אותי!,554
"לא, אני מבין.",554
מה מביא אותך לכאן?,554
זה המצב.,554
"בחייכם, חבר'ה.",554
זה מה שחשוב.,554
זה מרתק.,554
מה לעזאזל אתה חושב שאתה עושה?,554
אני אגיד לך.,553
הולך.,553
הרבה יותר.,553
אני מתגעגע אליך.,553
אין לי שמץ של מושג.,553
הוא גמור.,553
הוא אמר משהו?,553
חמישים.,553
זה מה שאעשה.,553
ישר.,553
"הו, בבקשה.",552
זו לא בדיחה.,552
"אני מצטער, מותק.",552
לעזעזל!,552
"אתה יודע,",552
בדקתי.,552
אל תיגע בה!,552
כמה אתה רוצה?,552
לא משהו.,552
אומר לך מה.,552
הראה לי.,551
קת'רין.,551
תמשוך!,551
אני עובדת על זה.,551
איך קוראים לזה?,551
וודי!,551
זה בסדר מבחינתך?,551
תוציאו אותו מכאן.,551
אני מתקשר למשטרה.,551
הוא הצליח.,551
זו הייתה בדיחה.,550
תפסתי אותה.,550
זה היה מגניב.,550
מה אתה חושב על זה?,550
לא היית צריך.,550
תנו לי ללכת!,550
להיפך.,550
איזה סוג?,550
אני לא משוגע.,550
אנחנו אוהבים אותך.,550
עזור לנו.,549
לא לא לא לא.,549
אני זקוקה לך.,549
פיטה!,549
זה היה לפני זמן רב.,549
ידיים באוויר!,549
זיבולים.,549
טוב לפגוש אותך.,549
בעלך?,549
זה כל מה שאני מבקש.,549
אף אחת.,548
לא שאלתי.,548
חכי שניה.,548
בואו נאכל.,548
רימון!,547
זה כל מה שחשוב.,547
היא הייתה...,547
זה יעבור.,547
אנחנו כמעט שם.,547
אנחנו מכירים?,547
רדי ממני!,547
מיכאל.,547
חבר שלי.,546
הוק!,546
זו התחלה.,546
כן‏.,546
אנחנו לא יכולים לעשות את זה.,546
שקר.,546
עכשיו תורי.,545
אוולין.,545
בוא אתי.,545
אנחנו בטוחים.,545
היי חבר'ה.,545
זו לא הנקודה.,545
על הקרקע!,545
תחזרו!,545
אני לא חמוש.,545
זאת טעות.,545
לאיפה אתה הולך?,545
ג'מה.,545
אני רק רוצה לדבר.,545
הוא איתי.,544
איש טוב.,544
להפסיק!,544
אתה לא מבין את זה?,544
כיבוי אורות.,544
חולה.,544
אהבתי אותו.,544
זה יכול להיות.,544
מה שזה לא יהיה.,544
זה לא נשמע טוב.,544
נפרדנו.,543
אתה עושה את זה.,543
תאכל את זה.,543
תסמכי עלי.,543
כולנו נמות.,543
זה סוד.,543
"כן, אדוני הנשיא.",543
גבוה יותר.,543
יחי המלך!,543
"היי, סאם.",542
אתה הורג אותי.,542
תעצור בצד.,542
"זהירות, זהירות.",542
זה כל כך מוזר.,542
אואן.,542
אני מתגעגע אלייך.,542
כך אעשה.,542
"כמובן, כמובן.",542
בוא נעשה זאת.,542
ברני.,542
ביטחון!,542
זה מה שרצית?,542
לא סביר.,541
אבודים,541
שקרים.,541
זאת אשמתך.,541
על חשבון הבית.,541
אני אבדוק.,541
תרים את זה.,541
אתה הבוס.,540
"יפה, יפה.",540
ספייק.,540
איך שאתה רוצה.,540
וושינגטון.,540
התרחקי!,540
מזומן.,540
"בסדר, אחי.",539
דה.,539
היה נעים להכיר אותך.,539
הוא נחמד.,539
מדליק.,539
"כן, הוא.",539
ניפגש שם.,539
יום שישי.,539
יש לך את המילה שלי.,538
התחלנו.,538
אין כמו בבית.,538
זה הרבה.,538
תעצרו אותו!,538
בפרקים הקודמים...,538
כוס אמק!,538
לא שמעת אותי?,538
מנדי.,538
התרחק ממני!,538
ברודי.,538
אני גמרתי.,537
יש לך חבר?,537
תרגעו.,537
אני רוצה אותו.,537
תחזור לכאן!,537
אני מתחנן בפניך.,537
חכה פה.,537
הירגעו.,537
בבקשה אל תעשה את זה.,537
שיקגו.,537
אני צריך את זה.,537
סטו.,536
אני לא שם זין.,536
"היי, חבר 'ה.",536
הראש שלי.,536
נתראה יותר מאוחר.,536
אני צריך טובה.,536
מילה.,536
"לכי, לכי.",536
"כן, זה היה.",536
תתנהג יפה.,536
להמשיך.,535
עֶזרָה!,535
אין לי בעיה עם זה.,535
"כן, נראה לי.",535
בלי לחץ.,535
בכל פעם.,535
זה היה מצחיק.,535
סוייר!,535
חתיכת אידיוט!,534
"אוי, שיט.",534
ניצלנו!,534
גם וגם.,534
יש לי תכנית.,534
יציב.,534
מיס.,534
מה אתה מתכוון?,534
"היי, ג'ימי.",533
אני לא מאמין בזה.,533
אלפרד.,533
אתה יודע מי זה?,533
לפה.,533
בבקשה תפסיק.,532
אחשוב על זה.,532
גול!,532
אני אידיוט.,532
הנה זה מגיע.,532
איך זה הלך?,532
תראה מה זה.,532
"בבקשה, תפסיק.",532
הישאר שם.,532
"נכון, כן.",532
הוא מסוכן.,532
אני יוצאת.,532
איזה יום היום?,531
זה ממש מוזר.,531
לא חשבתי כך.,531
אתבסדר?,531
תאונת דרכים.,531
פרקר.,531
אנחנו לא הולכים לשום מקום.,531
תפוס אותה!,530
בוא נצא מכאן.,530
"לא, תפסיק!",530
השמד!,530
דריל.,530
חצי.,530
הוא מושלם.,530
הדבר הזה.,530
הוגן למדי.,529
אנחנו הולכים הביתה.,529
אני אהיה כאן.,529
רג'י.,529
הכל נקי.,529
ראיתי אותם.,529
"מה קורה פה, לעזאזל?",529
כאב.,529
תיכנס למכונית.,529
הבנו.,529
אמט!,529
כן ולא.,528
לך אחורה.,528
תתבייש לך.,528
שישה חודשים.,528
אתה מרוצה?,528
תסמוך עלי.,528
הבט בי.,528
חיילים!,528
היי אבא.,528
אני אמות.,528
מה לא בסדר איתי?,528
שנייה.,528
אל תיגע בו!,528
אני אוהב אתכם.,527
"כן, אנחנו בסדר.",527
זה לא מה שאת חושבת.,527
פליקס!,527
תן לי לבדוק.,527
אתה לא מקשיב.,527
אני מפריע?,527
מה קרה עכשיו?,527
תוכיח.,527
זה משחק.,527
אני אומר.,527
לא ראיתי כלום.,527
"או, אלוקים.",527
כלא?,527
אז מה עשית?,526
הוא הגיע.,526
הבעיה נפתרה.,526
זה לא מה שקרה.,526
אני רוצה לראות אותו.,526
סתם צחקתי.,526
הוא יפהפה.,525
לא הוא.,525
ישנתי.,525
אותה.,525
אני אשאר.,525
ברלין,525
פשוט תלך.,525
קטניס!,525
ככל הנראה.,525
ברוכה השבה.,525
את אוהבת אותי?,525
"היי, חמודה.",525
זה רעיון גרוע.,524
אני מכירה אותו.,524
נשק אותי.,524
"כן, יופי.",524
קריין.,524
זו מתנה.,524
איזה יום.,524
הוא עשה זאת.,524
למה אנחנו כאן?,524
זה לא יהיה קל.,524
טרוור.,524
זה מורכב.,524
יש לי אותו.,524
לא מצחיק.,524
קייטלין.,523
מה אני רוצה?,523
אני הרגתי אותו.,523
"כן, ודאי.",523
או-או.,523
תמתין.,523
אני אוהב.,523
אני מודע לכך.,522
לצאת.,522
תשתה.,522
המסיבה נגמרה.,522
קישטה!,522
אני מסודר.,522
על חשבוני.,522
אני יודע מה זה.,522
לבן.,522
אהבת?,522
את צריכה משהו?,522
לירות!,522
"לילה טוב, אדוני.",521
"אני מצטער, בסדר?",521
היכנס פנימה.,521
מאה אחוז.,521
נפלתי.,521
הלך.,521
"אני אוהב אותך, אבא.",521
רומן?,521
הוא הציל את חיי.,521
בדיוק כמוני.,521
יותר חזק!,521
חופשי על הבר.,521
מה שלא יהיה.,521
תשמעי.,521
זה חייב להיות.,521
אני צריך לדעת.,520
טוב לראות אתכם.,520
סטלה!,520
הייתי חייבת.,520
איזה כסף?,520
מסוכן.,520
אל תעשו את זה.,520
את יודעת מי אני?,520
שבי בבקשה.,520
אני חייב לצאת מכאן.,520
אתה נהנה?,520
"קדימה, בואו.",520
זה אכזרי.,520
תעוף מכאן!,519
"מה קורה, בנאדם?",519
אז איפה הוא?,519
דיברת איתה?,519
טיפשים!,519
האיש הזה.,519
אני לא מרגישה טוב.,519
"קדימה, עכשיו.",519
את הולכת?,518
מה איתנו?,518
אין שם אף אחד.,518
נתן.,518
תן כיף.,518
זה כל כך מתוק.,518
את צדקת.,518
ושוב.,518
השעון מתקתק.,518
מה הם עשו?,518
אני שמח שבאת.,517
אהיה בקשר.,517
בתנאי אחד.,517
מה שתרצי.,517
קרלה.,517
"טוב, מספיק.",517
ארין.,517
את יודעת למה אני מתכוון.,517
סמואל.,517
אז מי?,517
נסה.,517
"לא, אני לא בסדר.",517
הכרת אותו?,516
תתקדם.,516
דמיאן.,516
זה מה שאני חושב.,516
מלון?,516
הילדה.,516
"אתה בסדר, חבר?",516
"לעזאזל, בנאדם.",516
טיפשה.,515
נתראה אחר-כך.,515
דרך צלחה.,515
זה לא כאן.,515
לחיינו.,515
אנחנו מטפלים בזה.,515
רוצה לדעת למה?,515
אתה תעשה את זה.,515
אתם מוזמנים.,515
בטל!,514
"אתה בסדר, אדוני?",514
זוזו מדרכי!,514
בלו!,514
פרי.,514
תתעוררו!,513
מה אם...,513
כולי אוזן.,513
חסל אותו!,513
נתחיל.,513
בארני.,513
זה טוב יותר.,513
מפגר.,513
למה שאעשה זאת?,512
יש לך אש?,512
בואו נלך הביתה.,512
פולו.,512
לא תמיד.,512
איך יכולת לעשות לי את זה?,512
את מבינה את זה?,512
יש לי בחילה.,512
"היי, צ'ארלי.",512
יש לך סיגריה?,512
זה היה קשה.,512
זה לא אותו דבר.,511
נכשלתי.,511
אתה עסוק?,511
אני לא חושב שזה רעיון טוב.,511
אשמח.,511
אתה הבא בתור.,511
"טוב, הנה.",511
כמה ימים.,511
שם למטה.,511
תניח אותו.,511
התחילו!,511
לאיזו מטרה?,510
יש לך אותי.,510
"כן, תודה לך.",510
בייבי.,510
הגעתי.,510
זוכרת אותי?,510
מה קרה הרגע?,510
מה הסיכויים?,510
מי הוא היה?,510
זה כל מה שיש לנו.,509
את מתה.,509
"לא, גבר.",509
אולי את צודקת.,509
גאון.,509
תחזור הנה!,509
זה בסדר מבחינתי.,509
"לא, אל תעשה את זה.",509
אורות.,509
די כבר!,508
אני צריכה אותך.,508
אולי יותר.,508
"זה בסדר, מתוקה.",508
תעשה מה שאתה רוצה.,508
הוא נושם.,508
לא אתה לא.,508
קיילב.,508
את לא זוכרת?,508
רקס!,508
אני לא טיפש.,508
רדסב.,508
זה לא כל כך פשוט.,508
כרמן.,508
זה לא מספיק טוב.,507
בזריזות.,507
הוא נפגע.,507
הנשיא.,507
עבור מי אתה עובד?,507
אחריו!,507
זה יכול לעבוד.,507
איזה בלגן.,507
רק עוד קצת.,507
איפה הילד?,507
לא ידוע.,507
רד ממנו!,506
שלג.,506
מייקה!,506
לא מעוניין.,506
"שלום, מתוקה.",506
ויני.,506
תחזיק אותו.,506
תזדרזי.,505
"כן, אימא.",505
"את יודעת את זה, נכון?",505
אתה רוצה לדבר על זה?,505
אל תבכה.,505
"כן, אנחנו.",505
מרסי.,505
אל תעזוב!,505
טרוי!,505
אני פוחד.,505
מה אתה מנסה להגיד?,505
"כן, יש לך.",505
אראגורן!,505
מה כתוב?,505
הישאר למטה!,504
צרות.,504
זה מה שאמרת.,504
אתה אדם טוב.,504
זה היה לפני הרבה זמן.,504
אבל זה לא.,504
אני לא ידעתי.,504
צחקתי.,504
ואתה לא?,504
היד שלי!,504
זה מאוד חשוב.,504
"אבא, אבא!",503
מה אמרת לי?,503
כריסטיאן.,503
גמרת?,503
זה מבריק.,503
מי מת?,503
מלכי.,503
זה לא מה שהתכוונתי.,503
הרגת אותה?,503
היא עשתה את זה.,502
תודה לכולכם.,502
תעזבו אותו!,502
תן לי רגע.,502
איזה באסה.,502
מצטער על האיחור.,502
הה?,502
עשר שנים.,502
"כן, אז מה?",502
אתה עושה?,502
תן לי את הכסף.,502
אנחנו עושים את זה.,501
נראה שלא.,501
אני אביא אותו.,501
ברוך הבא הביתה.,501
זה סימן טוב.,501
"כן, היא כן.",501
זה כבד.,501
"למה, מה קרה?",501
קאסל.,501
טאקר!,501
זו הפתעה.,501
"היי, בחורים.",501
חלב?,501
מה כתוב שם?,500
אני לא יודע מה להגיד.,500
סכין.,500
ווילסון!,500
אני רוצה לדבר איתו.,500
דממה!,500
מה לקח לך כל כך הרבה זמן?,500
"כן, ובכן...",500
שילך להזדיין.,500
צ'רלס.,500
"בבקשה, שב.",500
ג'מאל!,499
זה מי שאני.,499
רוצה לשחק?,499
רדו למטה!,499
אני לא אוהבת את זה.,499
ג'וזף.,499
תבורך.,499
הוא זז.,499
"כן, יש.",499
אינני מבין.,499
"הו, בחייך.",498
"טוב, חבר'ה.",498
"כן, אתה יודע.",498
תביא לי את זה.,498
אנחנו מתקרבים.,498
אתה פוחד?,498
"בבקשה, בבקשה, בבקשה.",498
בעיות?,497
אלכסנדר.,497
מסתבר.,497
בואי אליי.,497
זה הולך להיות בסדר.,497
"היי, ג'רי.",497
למה את מחכה?,497
עשית עבודה טובה.,497
"בחייך, בן אדם.",497
שום דבר מיוחד.,497
דיוק.,496
איך אפשר לעזור לך?,496
אתה יודע למה אני מתכוונת.,496
מה קרה להם?,496
היא אוהבת אותך.,496
או משהו כזה.,496
סוניה.,495
תשכב.,495
היא בסדר גמור.,495
"בבקשה, אלוהים.",495
הכל שם.,495
אני מקווה שזה בסדר.,495
מספיק טוב.,495
לא עשיתי דבר.,495
מה אתה יודע על זה?,495
למקומות.,495
מה הוא אמר לך?,495
לא הייתי.,495
"היי, חכה רגע.",495
נדחית.,495
לאיזה כיוון?,495
"היי, תקשיב.",495
איך אתה יודע את כל זה?,495
סאן!,494
"לא, אבל...",494
אילו דברים?,494
תגיד להם.,494
"בסדר, מספיק.",494
התאבדות.,494
לא ראיתי אותך.,494
את עוזבת?,494
אני לא חוזר.,494
"כן, גם לי.",494
על מה היא מדברת?,494
חייב לזוז.,494
חלומות מתוקים.,494
"כן, הייתי.",493
אין על מה לדבר.,493
אנחנו נעשה את זה.,493
נדבר בקרוב.,493
זה סגור.,493
"הי, מותק.",493
אני מרגישה את זה.,493
אנו...,493
נהנית?,493
מה זה החרא הזה?,492
אתם רואים את זה?,492
לא כל כך.,492
טוב לשמוע.,492
תניח לזה.,492
תראה מה עשית!,492
שלושה חודשים.,492
תחזיקו אותו.,492
הבחורה.,492
בואי נלך הביתה.,491
מה המשמעות של זה?,491
"נהדר, תודה.",491
יום.,491
מצא אותו.,491
"אז, מה אתה חושב?",490
יש לך רעיון יותר טוב?,490
הם הגיעו.,490
ראש העיר?,490
אני דואג לך.,490
חזור לכאן!,490
אתה עיוור?,490
את ערה?,490
אני טעיתי.,490
אתה עדיין שם?,490
אולפני אלרום,490
אחים.,490
תודה אדוני.,490
"מה את עושה, לעזאזל?",490
משכו!,490
אלא מה?,489
אתה עובד עלי.,489
"סע, סע!",489
תחייך.,489
זה לא יתכן.,489
הוא לא שם.,489
פשוט נהדר.,489
מה אתן עושות?,489
לאן הם הולכים?,489
יוג'ין.,489
לואיז.,489
זה ה...,489
יודע.,489
ברנדון.,488
תעני.,488
אלו שטויות.,488
לי אכפת.,488
נחמד להכיר אותך.,488
"בחייך, מותק.",488
שלושים שניות.,488
"הו, תודה.",488
אני שונא אותו.,488
"אני לא יודע, בנאדם.",488
האמן לי.,488
משטרת ניו-יורק.,488
"אלוהים, כן.",487
הוא ימות.,487
"איפה היית, לעזאזל?",487
אני לא חושבת כך.,487
אני הולכת לישון.,487
"את צוחקת, נכון?",487
חג הודיה שמח.,487
"לא, מובן שלא.",487
מחר בבוקר.,487
ניסיון נחמד.,486
משחק טוב.,486
מצאתי אותם.,486
האם שומע?,486
כמה מתוק.,486
זיין!,486
"כן, יקירתי.",486
אני יכול להתמודד עם זה.,486
יש לנו חברה.,486
חבר שלך?,486
תתקשר למשטרה.,486
על גופתי המתה.,486
חתיכת...,486
תניח לי.,486
בכיוון הזה.,485
אני נשוי.,485
בוודאי שכן.,485
יום שני.,485
טעית.,485
שכחת משהו?,485
מכיר אותו?,485
לא פה.,485
"מיד, אדוני.",485
היית מת.,485
מה אתה קורא?,485
זאת מלכודת.,485
כולם כאן.,485
גיל?,485
אני צמא.,485
"תודה רבה, אדוני.",484
"זוז, זוז, זוז!",484
"בבקשה, אבא.",484
פייטון.,484
זה לא מוזר?,484
לחלוטין לא.,484
שח.,484
משה!,484
אני אוהבת אותה.,484
אתה עושה טעות.,484
תוציא אותו.,483
מי אמר לך?,483
"אוקיי, טוב.",483
ישנת?,483
אני לא מוכן.,483
זה מה שאת חושבת?,483
ככה חשבתי.,483
זה פה.,483
ומי זה?,483
מה הם עשו לך?,483
אם את רוצה.,483
על מה אנחנו מדברים?,483
בבקשה ממך.,483
העתיד.,483
"וואו, וואו.",482
אני רוצה לעשות את זה.,482
אותנו.,482
אני יודע שכן.,482
קטן.,482
איך הוא מת?,482
אני חייב לחזור.,482
אהרוג אותך.,482
זו עובדה.,482
פתח אותו.,482
תעשה את זה שוב.,482
בן כלבה!,482
מה יש לכם?,482
אני לא בסדר.,482
היא אמרה את זה?,481
"אה, אה.",481
אני לא יכול לזוז.,481
אל תהיי מגוחכת.,481
זה מה?,481
שיזדיינו.,481
נתראה בשבוע הבא.,481
התערבנו.,481
עסוק.,481
עבורי.,481
נשמע לי טוב.,481
מילר.,481
תני לי אותו.,480
אדמונד!,480
אמממ...,480
"היי, מתוק.",480
אני לא צוחקת.,480
סמולוויל,480
קרח.,480
לשתות.,480
תרגיע.,480
רעל.,480
גרוע.,480
ציפור.,479
אל תדאגי לי.,479
לא צריך.,479
אברהם.,479
"טוב, זה...",479
קרטיס.,479
הוא אמר לי.,479
"אז,",479
התינשאי לי?,479
האא!,479
הערתי אותך?,479
היא לא יודעת.,478
מספיק הוגן.,478
אבל את יודעת מה?,478
ווילו!,478
ממזרים!,478
עזבי.,478
האם את...,478
אתה דפוק.,478
אני לא כמוך.,478
שמעתם אותי?,478
מה קרה לי?,478
צירוף מקרים?,478
למהלא?,477
אני רק אומרת.,477
רוצה אחד?,477
עצור אותו!,477
יש לי משפחה.,477
"לעזאזל, אחי.",477
אליי.,477
מה את הולכת לעשות?,477
תרזה.,477
גייב?,477
איפה הילדים?,477
זה בזבוז זמן.,477
זה יקרה.,477
אז אני...,476
דאגתי.,476
הם יהרגו אותך.,476
תענוג.,476
אתם מכירים?,476
"קדימה, ילדה.",476
אין ברירה.,476
אנימצטער.,476
"כן, אדון.",475
תן לי להבין.,475
אתה בטוח שאתה רוצה לעשות את זה?,475
בטחתי בך.,475
מההתחלה.,475
יפה אמרת.,475
לא שידוע לי.,475
אני לא עוזב.,474
אני מחבבת אותך.,474
פעם.,474
רומא,474
איזה דבר?,474
"תראה, תראה.",474
"נכון, מותק?",474
אני יכול לדבר איתך?,474
אל תעשי זאת.,474
לא ציפיתי לזה.,474
מי האיש הזה?,474
אתה צריך להירגע.,473
אני רוצה לראות.,473
"לא, לא, בבקשה.",473
אני שמח בשבילך.,473
הכל כאן.,473
מה אמרת להם?,473
"לא, אני יודעת.",473
זה לא יפה.,473
אתה תגיד לי.,473
"להתראות, אמא.",473
איפה היא עכשיו?,473
זה לא זמן טוב.,473
אין לנו.,473
מה אנחנו אמורים לעשות?,473
"כן, הוד מלכותך.",473
אל תענה.,473
תמשיך לדבר.,473
אל תלכו.,473
רק לרגע.,473
המלך.,472
טיפלתי בזה.,472
אהמ.,472
אתה מתוק.,472
בואי כבר.,472
דברים כאלה.,472
הסתכל עלי.,472
מה קרה ליד שלך?,472
תתקדמו.,472
תנסי.,472
כל כך יפה.,472
תעני לי!,471
"אמא, אמא!",471
מה אתה מנסה לעשות?,471
אני אתקן את זה.,471
"היי, ג'ים.",471
לא לגמרי.,471
איזה בזבוז.,471
אין לי הרבה זמן.,471
"הי, הי.",471
יש לו.,471
שתוק כבר.,470
תביט.,470
שמך?,470
אני אקח אותך.,470
פספסת.,470
מרק.,470
היא תחזור.,470
מודה באשמה.,470
ג'ארד.,470
"לא, לא, לא, לא, לא, לא.",470
צאו לדרך!,470
תראה בעצמך.,470
קוקאין.,470
נעול.,470
זה היה טיפשי.,470
חי.,469
קוד אדום.,469
דג.,469
מהיר.,469
הם טובים.,469
אנדריאה.,469
זה ממש נחמד.,469
חצי שעה.,469
אפשרי.,469
את חייבת ללכת.,469
"תורגם ע""י",469
זה בלתי-אפשרי.,469
אף אחד לא יכול.,469
סירה?,468
היית נהדרת.,468
חדל!,468
איש.,468
לא נעלבתי.,468
רנה.,468
הוא יהרוג אותי.,468
דנה.,468
זה משהו אחר.,468
התקדמו!,468
אני מצפה לזה.,468
עורך דין.,468
"היי, ריי.",468
למה לא אמרת?,468
אתה מסכים?,468
אנחנו טובים.,468
"באי-מור"".",468
תן לי לדבר איתו.,468
תוריד אותה.,468
"התנגדות, כבודו.",468
מישהו בא.,467
אני זז.,467
קחי את הזמן.,467
סקסי.,467
זה היה הרעיון שלך.,467
האם זה בסדר?,467
תעשה זאת.,467
אולי זה יעזור.,466
שרמן!,466
"תפסיק, תפסיק.",466
"טוב, זה מספיק.",466
איך את מחזיקה מעמד?,466
תחזיקי את זה.,466
לנשום.,466
שהוא?,466
מי סיפר לך?,466
עד.,466
אני זוכר את זה.,466
זה מתאים.,466
יש לי חדשות רעות.,466
"מה קורה, מותק?",465
איך זה מתקדם?,465
אתה עייף?,465
למה אתה מחייך?,465
או משהו.,465
תודה לכולם.,465
היא מקסימה.,465
בול.,465
"מה קורה, חבר'ה?",465
מאי.,465
אני בוטח בך.,465
אני עובדת.,465
היא מה?,465
למות.,465
ספיידרמן!,464
עובד.,464
סטיוארט.,464
איך היא נראית?,464
אני תקוע.,464
רק אתה.,464
אני אדבר איתה.,464
מה זה אמור להיות?,464
לאיפה?,464
מי שואל?,464
מה את חושבת שאת עושה?,464
רעיון נהדר.,464
את נהדרת.,464
יום קשה?,464
וכאן.,464
חודשיים.,464
"טוב, זה בסדר.",464
מה נסגר איתך?,464
אז מה תעשה?,464
נורו יריות.,464
נדבר על זה אחר כך.,463
ראית אותם?,463
היא בפנים.,463
אתה מסריח.,463
בואו נעשה זאת.,463
שד?,463
איפה השאר?,463
קלווין!,463
האם אתה משוגע?,463
שלוש פעמים.,463
את מאמינה?,463
"כן, אני מניחה.",463
זה לא מתאים לך.,463
יש חדש?,463
לא רע בכלל.,463
אתה באמת רוצה לדעת?,463
אתה בן זונה.,463
"תודה, אימא.",462
מה אני יכולה לעשות?,462
קוקו!,462
"שקט, בבקשה.",462
מי את לעזאזל?,462
נא לשבת.,462
ניסינו.,462
זה לא סיפור.,462
כמו שאמרתי.,462
ג'ואנה.,461
זה פתטי.,461
הקשיבו לי!,461
אזעקת שווא.,461
אני מכבד את זה.,461
אני בטוחה בכך.,461
זה חייב להיפסק.,461
לקום!,461
יש לנו עבודה.,461
זה חוקי?,461
תישארי שם.,461
ווס.,460
הכנסי.,460
האם אני צודק?,460
ברונו!,460
אז מה זה אומר?,460
עם זה.,460
רד מזה.,460
אנחנו מאבדים אותו.,460
זה חרא.,460
זה לא יכול לחכות?,460
הוא אדם טוב.,459
אני משתדל.,459
"לא, זה בלתי אפשרי.",459
אני אעזור.,459
ג'.,459
אז מה התוכנית?,459
תהיה בסדר.,459
האם זה אתה?,459
זה לא פייר.,459
במה אתה עוסק?,459
דורי!,459
משהו לא כשורה.,459
אתה רוצה למות?,458
מה לגביו?,458
תמשיכו ללכת.,458
תגידי.,458
מהי?,458
חלומות פז.,458
למה באת?,458
את לא הולכת לשום מקום.,458
מה היה שמה?,458
תודה שהתקשרת.,458
אל תסתכל עלי.,458
"לא, זה נכון.",458
אנחנו מבינים.,458
יש לי מתנה בשבילך.,458
תנוח.,457
אתה פחדן.,457
אתה מספר לי?,457
אני אחשוב על משהו.,457
התקשרתי.,457
הפעל.,457
אמרתי שאני מצטער.,457
נפגשנו.,457
באד!,457
שמעת על זה?,457
את לא חייבת.,457
אין בעייה.,457
תישאר פה.,457
בוא נגמור עם זה.,457
נס.,456
הגב שלי.,456
אנחנו חייבים לדבר.,456
אל תעצור.,456
עבדתי עליך.,456
אני מעדיף שלא.,456
תאכלי.,456
ואתם יודעים מה?,456
תזהרי.,456
"תודה, תודה רבה.",456
מה יכולתי לעשות?,456
את מסוגלת.,456
למשוך!,456
איפה אבא שלי?,456
"קדימה, לך.",455
בנג'מין.,455
מה לגבי...,455
אתה בטח צוחק.,455
תזכור את זה.,455
עקוב אחריי.,455
כמה נורא.,455
לינה.,455
אני לא מעוניין.,455
מי עושה את זה?,455
זאת הייתה טעות.,455
תסתלקו מכאן!,455
אין לי ספק.,454
התיק סגור.,454
שומע אותי?,454
יש לך רעיון טוב יותר?,454
מה אתה זומם?,454
למי אתה מתקשר?,454
מיאמי.,454
זה אותו הדבר.,454
רנדל.,454
מקרה חירום.,454
פגי.,454
אל תהיי טיפשה.,454
עזבי את זה.,453
אושר.,453
עלמהאתהמדבר?,453
תראי אותי.,453
תיכנס פנימה.,453
זה לא תרגיל.,453
שתי.,453
תעדכן אותי.,452
זה ג'ק.,452
"תודה, בן.",452
אני חייב לדבר איתך.,452
איפה מצאת אותו?,452
את יודעת מה זה אומר?,452
סקיי.,452
תגיד שלום.,452
לפני כמה זמן?,452
לא כל כך טוב.,452
עזבו אותו!,452
אני בחיים.,452
"לא, עוד לא.",452
טקסס.,452
"כן, מה קורה?",452
יש לך רעיונות?,452
הלנה.,452
לפני.,452
הרגעי.,452
כדור הארץ.,451
"בואו, בואו.",451
וושינגטון הבירה,451
"ובכן, זה...",451
זה לא הכל.,451
לכו אחורה!,451
שילה.,451
מה תעשה עכשיו?,451
"כן, זה יהיה נהדר.",451
שמי?,451
