sentence,count
Bare hold kjeft.,92
Laurel.,92
Jeg har vært der.,92
Avsted!,92
"Jeg beklager, sir.",92
Ikke beveg deg.,92
Perry!,92
Det er noe.,92
Willie!,92
Alt kommer til å gå bra.,92
Det er denne veien.,92
Har dere?,92
Wilson.,92
Han kommer ikke tilbake.,92
"Ja, det...",92
Jordan.,92
Dom!,92
Det var ikke så ille.,92
Legg ned pistolen.,92
Jeg trodde det.,92
Hvor lang tid vil det ta?,92
Hva har det med meg å gjøre?,92
Senk våpnene.,92
Finner du noe?,92
Axel!,92
Vi blir her.,92
Du sa...,92
Dette er bare begynnelsen.,92
Det spørs.,92
Sett deg opp.,92
Det gjør du også.,92
Dougie!,92
Har du hørt det?,92
Jeg har hørt det.,92
Du må gjøre noe.,92
Ross.,92
Det gjorde vi.,92
Jeg vet ikke hva...,92
Dette er galt.,92
Hva er det som lukter?,92
Hvor mange ganger må jeg si det?,92
Er alt klart?,92
Sookie.,92
Det er så lenge siden.,92
Han trenger hjelp.,92
Is?,92
Orden!,92
Jeg skal dra.,92
"Takk, mor.",92
Bernard!,92
Får du ikke sove?,92
Alt er mulig.,92
Vi går videre.,91
Oppstilling!,91
"Nei, la være.",91
Hva heter de?,91
Tristan!,91
Jeg kommer til å dø.,91
Husker du ikke det?,91
Er du gravid?,91
"Kom, vi går.",91
Trenger du skyss?,91
Bruno!,91
Takk for i kveld.,91
Hvilke penger?,91
Den beste.,91
Hva gjør jeg nå?,91
Vi ordner det.,91
Hva har det å si?,91
"Ja, jeg husker det.",91
Katherine.,91
Jeg klarer ikke mer.,91
Hva er vitsen?,91
JA,91
Du er smart.,91
Er det godt?,91
Du har rett til å tie.,91
Hvordan går det med dere?,91
Jeg trenger penger.,91
Varmt.,91
Deres majestet.,91
Hold ham fast.,91
Forbløffende.,91
Kjæresten min.,91
Lauren?,91
ÅIreit.,91
Der er dere.,91
Kjenner du dem?,91
Dette er mitt hus.,91
Hva i helvete gjør du her?,91
Masse.,91
Jeg vet ikke hva jeg skal tro.,91
Bare gå inn.,91
Wes!,91
Nå snakker vi.,91
Herr Frodo!,91
Hun kommer tilbake.,91
Elias?,91
Det er min tur.,91
Kokain?,91
"Hei, Bob.",91
Ikke drep ham.,91
Hva vil du gjøre nå?,91
Bare du.,91
Jeg skal gifte meg.,91
Jeg bønnfaller deg.,91
Melissa.,91
"Jo, det kan jeg.",91
Jeg hører ingenting.,91
Beklager at jeg forstyrrer.,91
Lester?,91
Drikk opp.,91
Det ante jeg ikke.,91
Kall det hva du vil.,91
Visst.,91
Buddy!,90
Min elskede.,90
Jeg har dårlige nyheter.,90
Hold kjeften din!,90
Du kan ikke dra.,90
Bree.,90
Hvor hen?,90
Min mann.,90
Så forferdelig.,90
Ikke skrik.,90
hva?,90
Gi det til meg.,90
Få se på deg.,90
Om et øyeblikk.,90
Du blir med oss.,90
Hvor kommer de fra?,90
Det er derfor du er her.,90
Si meg en ting.,90
Tre måneder.,90
Herlighet.,90
Dere forstår ikke.,90
Det kan du vedde på.,90
Ikke se ned.,90
For sikkerhets skyld.,90
Din lille dritt!,90
Jeg vil ikke dra.,90
Ja sir.,90
Hvor skal vi hen?,90
"God morgen, mine herrer.",90
"God kveld, sir.",90
Jeg vil ha den.,90
Archie!,90
Klampen i bånn!,90
Mordere!,90
Sa du det?,90
La meg hjelpe.,90
Behold vekslepengene.,90
"Ja, det kan du.",90
Overgi deg.,90
Du skjelver.,90
Hvor skal du dra?,90
Ikke alt.,90
Det var snilt av deg.,90
Ingen rører seg!,90
Gud bedre.,90
Munti!,90
Abigail.,90
Jeg skal ikke det.,90
Der har du det.,90
Den virker ikke.,90
"Nei, det trengs ikke.",90
Lille venn.,90
Ufattelig.,90
Burt.,90
Kan jeg få se?,90
Vet du hvor det er?,90
Morgen.,90
Det var ikke morsomt.,90
Kara.,90
Jeg tar kontakt.,90
Du vet hva du skal gjøre.,90
Og det var det.,90
Trøbbel?,90
Så hva?,90
Jeg kan ikke vente.,90
Hva er poenget ditt?,89
Får jeg bli med?,89
Da er vi to.,89
Du er tidlig ute.,89
Fin bil.,89
Er det han?,89
Hvordan gar det?,89
De er vakre.,89
Kom deg ut av bilen!,89
Kan jeg snakke med deg?,89
Dette er ikke riktig.,89
Juliette?,89
Vil du ha skyss?,89
Så kom igjen.,89
Hvordan har dere det?,89
Du er pen.,89
Det blir vanskelig.,89
Det er en løgn.,89
Stuart.,89
Smerte.,89
Hva om...,89
Julenissen!,89
Den andre.,89
Kan vi snakke?,89
Kan jeg få den?,89
Ikke bland deg.,89
I live.,89
Jeg har sett det før.,89
Hvor skal de?,89
Cal.,89
Har du det gøy?,89
"Ja, han er her.",89
Venn.,89
Det er ikke greit.,89
Fortsett å lete.,89
Vi bør gå.,89
Ti sekunder.,89
Avvist.,89
Hold avstand.,89
Har du lest den?,89
Jeg har en ide.,89
Har du problemer?,89
"Nei, jeg bare...",89
Ollie!,89
Jeg vil ikke gjøre det.,89
Vi er...,89
Du må gå nå.,89
Det er selvmord.,89
Du kjenner ham ikke.,89
Hvor bor han?,89
Det var det jeg tenkte.,89
Du kjører.,89
Det var du.,89
Det sa han ikke.,89
Han reddet livet mitt.,89
Se hva du har gjort!,89
Du vet hvorfor.,89
Det var det ikke.,89
Omtrent.,89
Det er noen her.,89
Og hvorfor ikke?,89
Artie?,89
Jeg var ikke der.,89
Ta i!,89
Jeg fikk panikk.,89
Jeg så henne.,89
Er du lege?,88
Turk.,88
"Hei, vent litt.",88
Al.,88
Takk for sist.,88
Vent utenfor.,88
La meg si deg noe.,88
Pent og rolig.,88
Legg fra deg pistolen.,88
Hva i helvete er det som skjer?,88
Jeg er ikke helt sikker.,88
Rett her.,88
Slipp ham inn.,88
Hvor vanskelig kan det være?,88
Vi er i krig.,88
Det er supert.,88
Arrester ham.,88
Hvorfor stopper vi?,88
Hva er det her?,88
Du er best.,88
Det er vi alle.,88
Jeg vil være med.,88
Det er for risikabelt.,88
Ikke vær lei deg.,88
Her har vi det.,88
Vel bekomme.,88
Er det virkelig deg?,88
Det ante meg.,88
Hva vil du med meg?,88
Hva i huleste?,88
Det er alvorlig.,88
Clary!,88
Jeg er virkelig lei meg.,88
Bare oss to.,88
Jeg bryr meg.,88
Si meg det.,88
Warren!,88
Og det sier du?,88
Er du sjalu?,88
Er det nødvendig?,88
Jeg kødder ikke.,88
Min også.,88
Nå vet du det.,88
Vekk med deg!,88
lnteressant.,88
Jeremy!,88
Ta på deg denne.,88
Bud!,88
Skal du dra?,88
Hold opp med det der!,88
"Jeg vet ikke, sir.",88
Her er kortet mitt.,88
Bernie.,88
Vil du slåss?,88
Ikke nok.,88
Anders?,88
Jeg vil savne deg.,88
Hva gjorde jeg?,88
Forsiktig nå.,88
Du trenger ikke gjøre dette.,87
Maddy!,87
Vi blir angrepet!,87
Sheila?,87
Ta rattet.,87
"Ja, det er vi.",87
Hodet mitt.,87
Så søt.,87
Så merkelig.,87
Jeg har en avtale.,87
Pastor.,87
Så nydelig.,87
Jeg skal finne ham.,87
Jeg kan gå.,87
Chicago.,87
Moses!,87
Gabby?,87
Drar du?,87
Jeg kjenner henne.,87
Og takk.,87
Jeg vil ut.,87
Really?,87
Hvordan møttes dere?,87
Det er ingen god idé.,87
Ikke vær sånn.,87
To sekunder.,87
Grip ham!,87
Inn der.,87
Det er planen.,87
Mickey.,87
Du misforstår.,87
De er gode.,87
Ja og nei.,87
Skru den av.,87
Vi er ikke ferdige.,87
Demp deg.,87
Ikke gjør noe.,87
Det er nå eller aldri.,87
Jeg vil gjerne...,87
Gwen!,87
Hvorfor kom du tilbake?,87
Hva skjer med deg?,87
Jeg vil ha pengene mine.,87
Det tar tid.,87
Jeg skal være ærlig.,87
Jeg er så glad for å se deg.,87
Lei for det.,87
Det skjønner jeg.,87
Det virker slik.,87
Jeg skjønner ingenting.,87
Skal vi fortsette?,87
Vil du sitte på?,87
Jeg finner på noe.,87
Slutt å skyte!,87
Jeg vil ikke snakke med deg.,87
Jeg burde gå.,87
Ikke løp.,87
Se på det der.,87
Hvor skal du nå?,87
Bare kom.,87
Jeg er sen.,87
Det er ditt valg.,87
Fanken også.,87
Bond.,87
Tålmodighet.,87
"Takk, mine herrer.",87
Ikke sånn.,87
Hva skjer med meg?,87
Holmes!,87
"Kom igjen, kom igjen, kom igjen.",87
Faktisk ikke.,87
Det er tull.,87
Se meg i øynene.,86
Har du hørt noe?,86
Antagelig.,86
Der har vi ham.,86
Calvin?,86
Dette er stort.,86
Ikke rør det.,86
Bo!,86
Kom deg bort!,86
Absolutt ingenting.,86
Det var det han sa.,86
Er det viktig?,86
Blir du ikke med?,86
Kanskje jeg gjør det.,86
Fremover!,86
Jeg sier opp.,86
Hva handler den om?,86
Du kan ikke bli her.,86
Erica?,86
Det tok sin tid.,86
Flykt!,86
Så hva gjør vi nå?,86
Hvor ble du av?,86
Du må gjøre det.,86
Tirsdag.,86
Cox.,86
Du må være forsiktig.,86
Ingen grunn.,86
Sees.,86
Gerry?,86
Tror du ikke jeg vet det?,86
Godt nytt år!,86
Jeg ringer deg i morgen.,86
De er tilbake.,86
Du trenger ikke det.,86
"Ja, det gjorde han.",86
James Bond.,86
Slipp oss inn!,86
Jeg er rett bak deg.,86
Du kommer for sent.,86
Ta deg god tid.,86
ikke sant?,86
Ooh!,86
Få henne ut herfra.,86
Ser du ikke det?,86
Mitt.,86
Kjente du ham?,86
Jeg går ikke.,86
De har det bra.,86
Men det er greit.,86
Du er min beste venn.,86
Mister!,86
Kjapt!,86
Takk for tipset.,86
Er alt som det skal?,86
Skal vi gå inn?,86
Ikke vær tåpelig.,85
Hvil deg.,85
Stefan?,85
Er det ikke vakkert?,85
Alt kommer til å bli bra.,85
Nå drar vi hjem.,85
Hvor langt er det?,85
Har du kjæreste?,85
Hei på dere.,85
Velbekomme.,85
Jeg og.,85
Kylling.,85
Hvorfor smiler du?,85
Han puster ikke.,85
For en drittsekk.,85
Jeg er ikke med.,85
Hvor er...,85
"Takk, kamerat.",85
Det var selvforsvar.,85
Fest?,85
Så gøy.,85
Hva har du til meg?,85
Det er på tide å dra.,85
Massevis.,85
Godt jobba.,85
POLITI,85
"Stopp, stopp.",85
Gjort er gjort.,85
"Nei, faktisk ikke.",85
Det trenger jeg ikke.,85
Du bør gå.,85
Kontakt!,85
Kan du snakke?,85
Jeg har vært opptatt.,85
Jeg sa det jo.,85
La oss danse.,85
Ikke vær latterlig.,85
Øynene mine!,85
Izzy?,85
"Nei, det gjør de ikke.",85
Carson.,85
Si det til dem.,85
Kast våpnene!,85
Syk.,85
Det hjelper.,85
Philip!,85
Korporal.,85
Vi er fanget.,85
Du drepte henne.,85
"Nei, ma'am.",85
Angie!,85
Har du ham?,85
Hvilken er det?,85
Forstår du ikke det?,85
Jeg tviler på det.,85
Ellers hva?,85
Eve.,85
Jeg har tenkt litt.,85
Få det overstått.,85
Det er hemmelig.,85
Hva skjedde her?,85
Faen ta dem.,85
Jeg går opp.,85
Din kone?,84
Hvor langt?,84
Kast våpenet!,84
Det ringer.,84
"Hei, Steve.",84
Dette er politiet.,84
"Nei, ikke det.",84
Vi fikser det.,84
Jeg er lutter øre.,84
Jeg vet ikke hvor hun er.,84
Det trodde jeg også.,84
Jeg hørte noe.,84
Jeg gjør så godt jeg kan.,84
Om forlatelse.,84
Noen hjemme?,84
Pinocchio!,84
"Ok, alle sammen.",84
Det gikk jo bra.,84
Nå vel...,84
For øyeblikket.,84
Du er våken.,84
Det var din idé.,84
Takk det samme.,84
"Hei, småen.",84
Hva trodde du?,84
Isabelle!,84
Fint å treffe deg.,84
"Gå, du.",84
Det har jeg alltid gjort.,84
"Beklager, kompis.",84
Vi er i gang.,84
Bea?,84
Jeg reddet livet ditt.,84
Er han ok?,84
En glede.,84
Underlig.,84
Kom deg inn i bilen.,84
Kjenner vi hverandre?,84
Hvor er gutten?,84
Få oss ut herfra!,84
Addy!,84
Det var moro.,84
Jeg tror ikke på deg.,84
Går det bra med dere?,84
Hva vet vi?,84
Så dumt.,84
Du har forandret deg.,84
Ikke snakk om.,84
Spiller du?,84
Jeg klandrer deg ikke.,84
Lørdag.,84
Familien min.,84
Vi må holde sammen.,84
vær så snill.,84
Jeg heter...,84
Ahh!,84
Hvor lenge blir du?,84
Kjæresten din?,84
Kan vi gå nå?,84
Rett der.,84
Det skal ikke gjenta seg.,84
Folk.,84
Har du en kjæreste?,84
Hva vil du snakke om?,83
Dette er alvorlig.,83
Kom med det.,83
l morgen.,83
"Ja, jeg gjorde det.",83
Jeg har sluttet.,83
Det er genialt.,83
Hvem snakket du med?,83
Det gjør alle.,83
Ryggen min!,83
Hvorfor følger du etter meg?,83
lkke nå lenger.,83
Du tuller med meg.,83
Så fin.,83
Er på vei.,83
Jeg kjenner det.,83
Tyv!,83
Godnatt.,83
Det vil ikke skje.,83
Jeg har savnet deg også.,83
Ser deg i morgen.,83
"Mange takk, sir.",83
Tale!,83
Vi er bare venner.,83
Jeg er blakk.,83
Dans med meg.,83
Jeg henter den.,83
"Hei, doktor.",83
Du hørte hva han sa.,83
Hvorfor sluttet du?,83
Jeg er våken.,83
Jeg må videre.,83
Helvete også!,83
Det er deilig.,83
"Ut, alle sammen!",83
Få det ut.,83
Legg deg.,83
"Hei, lille venn.",83
Vil du ikke?,83
"Hjem, kjære hjem.",83
Hva ønsker du?,83
Ligg lavt.,83
Han er redd.,83
Action!,83
"Fader vår, du som er i himmelen.",83
Dette er slutten.,83
Jeg er vant til det.,83
Du har meg.,83
Kom inn hit.,83
Owen.,83
Jeg så dem.,83
"Nei, Sam.",83
Wyatt.,83
Er de?,83
Praktfullt.,83
Det kan jeg ikke gjøre.,83
"Ja da, ja da.",83
I natt.,83
Er du opptatt?,83
Lås døren.,83
Po!,83
Vil du ha litt vann?,83
Snakk engelsk.,83
Lou.,83
Du er dyktig.,83
Førstebetjent.,83
Vi har det travelt.,83
Uflaks.,83
De vet det.,83
Kira.,83
Hvordan kan jeg hjelpe?,83
Monroe.,83
Du er den jeg vil ha,82
Taylor.,82
"Kom igjen, vennen.",82
"Nei, det skal du ikke.",82
Nå er det slutt.,82
Hvor mye vil du ha?,82
Fra hva?,82
Over her.,82
Jeg vet faktisk ikke.,82
Ikke morsomt.,82
Fremtiden.,82
Jeg tenkte bare...,82
De er...,82
Hvor har du det fra?,82
Oi da.,82
Som i gamle dager.,82
Ninja!,82
Det er gøy.,82
"God natt, sir.",82
"Hei, Nick.",82
Det var bare en spøk.,82
Jeg tar meg av ham.,82
Jeg klager ikke.,82
Slipp meg ned!,82
Disse?,82
Hva skjer så?,82
Jeg gjør det selv.,82
Det gjør jeg alltid.,82
Liker du ham?,82
Du fortjener det.,82
Skremmende.,82
Saktere.,82
Fikk du det?,82
"Nei, du forstår ikke.",82
Virker det?,82
Hvor mye har du?,82
Stopp henne!,82
Første gang?,82
Jules?,82
Vi er sammen om dette.,82
Det vet alle.,82
Kay!,82
Av.,82
"Nei, jeg gjør det.",82
Jeg skal passe på deg.,82
Jeg ser ikke noe.,82
Jeg vet ikke hvem det er.,82
Vi har den.,82
Bilen min!,82
Hvem var hun?,82
Prøv å slappe av.,82
Hvorfor ler du?,82
Skjønner du ikke det?,82
Hørte du noe?,82
Trekk pusten dypt.,82
Jeg stoler ikke på deg.,82
Hikken!,82
Kanskje jeg kan hjelpe deg.,82
Det er ingenting her.,82
Vi må ta en prat.,82
Kreft.,82
Saul?,82
Det kan han ikke.,82
Du er sinnssyk.,82
Beverly!,82
Motbydelig.,82
Jeg trenger ikke hjelp.,82
Teresa!,81
Hvordan er det med henne?,81
Mexico.,81
Er hun ikke vakker?,81
Du gjør meg kvalm.,81
Du kaster bort tiden.,81
Jeg drepte ham ikke.,81
Takk for maten.,81
Du er gravid.,81
Dette blir gøy.,81
"Hei, Pete.",81
Tok deg!,81
Hyggelig å treffe dere.,81
Knask eller knep.,81
"Ja,",81
Og hva med deg?,81
Kan du slutte?,81
Det forstår jeg ikke.,81
Dette er ikke sant.,81
For det meste.,81
Felicity...,81
Whoo!,81
Vil du vite det?,81
Hva i helvete snakker du om?,81
Så hva gjør vi?,81
Det bør du.,81
D.,81
Troy.,81
Det er vel det.,81
Ikke vær redde.,81
Tar jeg feil?,81
Jeg kan det.,81
Piss!,81
Tiden er knapp.,81
Si hva du vil.,81
Duke!,81
Hva har dere?,81
"Nei, far.",81
Hvem er denne fyren?,81
Bli voksen.,81
Annerledes.,81
Jeg kan føle det.,81
Nå kommer jeg!,81
Jeg kommer så fort jeg kan.,81
Han sa...,81
Er du ikke sulten?,81
Se på dette stedet.,81
Hva er den lukten?,81
Please!,81
Jeg er her inne.,81
"Takk, skatt.",81
Forstår vi hverandre?,81
Stol på det.,81
Ligg ned!,81
Du har et valg.,81
Hold øye med ham.,81
Andreas?,81
"Hei, damer.",81
Veldig mye.,81
Mener du...,80
Jeg føler meg ikke så bra.,80
"Ja, det er den.",80
Da...,80
Kommer du tilbake?,80
Hvordan visste du at jeg var her?,80
Hvor er bilen?,80
Enn du?,80
"Hallo, alle sammen.",80
Hva skal du ha?,80
Sa han noe?,80
Stoler du på ham?,80
Kan du ikke?,80
Hør på ham.,80
Claudia.,80
Dyr.,80
"Unnskyld, hva sa du?",80
Det tviler jeg ikke på.,80
Hvor fikk du tak i det?,80
Gjør de?,80
Jeg sa det til deg.,80
Sko.,80
I morgen kveld.,80
Her bor jeg.,80
lgjen?,80
Det er pinlig.,80
Jeg spurte ikke.,80
Barnet mitt.,80
Marsj!,80
Bruk den.,80
Hva har de gjort med deg?,80
Snakk med henne.,80
Overrasket?,80
Ikke vondt ment.,80
Har du sett den?,80
Tenk det.,80
Det er ganske enkelt.,80
Hva skal vi?,80
Hvor skal jeg?,80
"Vær så god, sir.",80
Hvor er barna?,80
Hvor kom den fra?,80
Jeg skylder deg en unnskyldning.,80
Hvem er der?,80
Kanskje litt.,80
Vi er med.,80
Jeg ser ikke.,80
"Hei, mann.",80
"Ja, unnskyld.",80
Så deilig.,80
Er det alt du har å si?,80
Foreløpig.,80
Alle er her.,80
Er han det?,80
"Gjør det, du.",80
Ta det pent.,80
Det kommer til å ordne seg.,80
Det er bare det...,80
La oss...,80
Du kødder med meg.,80
Det er meningsløst.,80
Jeg bare spør.,80
Jeg er blind!,80
Dette er sinnssykt.,80
Hvordan kom du deg inn?,80
Jeg takler det.,80
Skam.,80
Når kommer du hjem?,80
Stopp nå!,80
Vil du ha en til?,80
Han kommer snart.,80
Flere spørsmål?,80
For guds skyld!,80
Hvor mange er de?,80
"Ok, gutter.",80
Presidenten.,80
Elisabeth.,80
Det ordner jeg.,80
Han er så søt.,80
Jeg vet ikke hvor jeg skal begynne.,80
Mack!,80
Mean Machine!,80
Forsyn deg.,80
Jævla dritt!,80
Det var en misforståelse.,79
På'n igjen.,79
Hva koster det?,79
Jeg må tenke.,79
La oss be.,79
Kan jeg gå?,79
Jeg er på din side.,79
Det er fint her.,79
Du våger ikke!,79
Det er ordnet.,79
Antakelig ikke.,79
Stu?,79
Jeg er tom.,79
"Nei, hør her.",79
Du skremte vettet av meg.,79
Cam.,79
Han er sprø.,79
Sånn passe.,79
"Ja, det er klart.",79
Den er ikke her.,79
Gjør det du.,79
Når er det?,79
Hva er det i den?,79
Jeg sier ingenting.,79
Umiddelbart.,79
Jeg kjører deg.,79
Hva handler det om?,79
Seks måneder.,79
Jeg er her for å hjelpe deg.,79
Jeg sier ikke noe.,79
Ralph.,79
Takk for turen.,79
Er straks tilbake.,79
Det er det som er problemet.,79
Var det det?,79
Hør på deg selv.,79
På grunn av deg.,79
Hvor mye er det?,79
Ta deg av det.,79
Rett der borte.,79
Det vil gå bra.,79
Lucifer.,79
Hva syntes du?,79
Han er din.,79
Det er min sak.,79
Er du enig?,79
Vi jobber med saken.,79
Hold deg nær meg.,79
Ove?,79
Hvorfor er dere her?,79
England.,79
Amerikaner.,79
Håp.,79
Heia!,79
Vi skal finne ham.,79
Ikke tenk på meg.,79
Barna.,79
Dumt.,79
Det kan du ikke gjøre.,79
Katastrofe!,79
Sier det deg noe?,79
Mandag.,79
Gi meg nøkkelen.,79
Ellis!,79
Slå det av!,79
De har rett.,79
Bilbo!,79
Det er min bil.,79
Washington.,79
Hunden.,79
"Vær så snill, nei!",79
Hvor er alle?,79
Jeg fant ham.,79
Ikke der.,79
Hva feiler det dere?,79
Det må være en feil.,79
Jeg skal fikse det.,79
Kjenner du meg?,78
Har han det bra?,78
Det bare skjedde.,78
"Nei, det gjorde han ikke.",78
Hva har vi gjort?,78
Griffin.,78
Det er tøft.,78
Kom til saken.,78
Hva med dere?,78
Du gjør ikke det.,78
Dør.,78
H.,78
Jeg er glad du er her.,78
Sentralen.,78
Jeg skjøt ham.,78
"Nei, det var det ikke.",78
"Jo, det er jeg.",78
Det hadde jeg glemt.,78
"Ja, det har du.",78
Sharon!,78
Snakk høyere.,78
Jeg trenger den.,78
Det var godt å høre.,78
Det var hyggelig å treffe deg.,78
Det er ikke personlig.,78
Fortsett sånn.,78
Vi er reddet!,78
Tusen takk skal du ha.,78
Namaste.,78
Skal jeg bli med?,78
Bekreft.,78
Det raker ikke deg.,78
Du vet hva det betyr.,78
La oss være alene.,78
Jeg legger meg.,78
Det er det dummeste jeg har hørt.,78
Hva heter dere?,78
D'Artagnan!,78
Fan!,78
Hvorfor hjelper du meg?,78
Anakin!,78
Det har jeg ikke sagt.,78
Hva er den til?,78
INGEN ADGANG,78
Vi snakker om det senere.,78
"Hei, Jimmy.",78
Ohoi!,78
Det er mye.,78
Jeg kan bare ikke.,78
Ikke på den måten.,78
Wallace.,78
Jobber du her?,78
Vil du sette deg?,78
Sasha.,78
Skal jeg fortsette?,78
Ikke bli sint.,78
Leit å høre.,78
Morna.,78
Mer kaffe?,78
Jeg liker dem.,78
Lasse?,78
lngen ting.,78
He?,78
Ikke bry deg om ham.,78
Lori.,78
Feil svar.,78
Jeg tar dem.,78
Det var deilig.,78
Jeg er så trøtt.,78
Det er forståelig.,78
Jeg falt.,78
Vi har stengt.,78
Jeg har en jobb til deg.,78
Don!,78
Du har sikkert rett.,78
Det blir bedre.,78
Og det betyr?,78
Dick.,78
Få meg ut!,78
Trykk!,78
Det gikk.,78
Få det gjort.,78
Takk i like måte.,78
Du bløffer.,78
"Ja, jeg gjør det.",78
Alt blir bra.,78
Jeg lover deg.,78
Og så da?,78
Men det er sant.,78
Er det alvorlig?,78
Ta det rolig nå.,78
Det er ekte.,78
Det er en mulighet.,78
Kan du hjelpe oss?,78
Konstabel!,78
Du er ingenting.,77
Still opp!,77
Sving!,77
Du er en helt.,77
Gjem dere!,77
Frida.,77
Slipp meg fri.,77
Kom frem.,77
Husker ikke.,77
"Jo, faktisk.",77
Hvor i helvete er du?,77
Du er en god venn.,77
Hva er navnet?,77
Meg selv.,77
Så interessant.,77
Brody.,77
Jeg har den ikke.,77
Fotball.,77
Gud velsigne dere.,77
Hvem snakker du om?,77
La Donna Martin gå ut.,77
Det er meningen.,77
Det var uventet.,77
Ikke vær sint.,77
Thea.,77
Søppel.,77
Til angrep!,77
Slå dere ned.,77
Jeg forstår hva du mener.,77
Tispe!,77
Vis deg!,77
Watson.,77
Hva sa du til henne?,77
Ikke gjør dette mot meg.,77
Hold linjen!,77
Det vil jeg også.,77
Har du glemt det?,77
Det er skjebnen.,77
20 sekunder.,77
Ta ham med.,77
Det var en tabbe.,77
Noen forslag?,77
Ikke dytt!,77
Hva gjorde du da?,77
Emmett!,77
Hva gjør De her?,77
Dette er pinlig.,77
Jeg liker deg ikke.,77
Opp og stå.,77
Det er ikke tid.,77
Walker.,77
Går ikke.,77
Den virker.,77
Jeg har ikke drept noen.,77
Fremad marsj!,77
Jeg skal ta ham.,77
Apropos det...,77
Så vakker.,77
Hva har dere gjort?,77
Har jeg gjort noe galt?,77
Ikke bekymre deg for det.,77
Jeg òg.,77
Så herlig.,77
Du er oppsagt.,77
Hva bringer deg hit?,77
Det er en...,77
Bestem deg.,77
Harry Potter.,77
Jeg har funnet noe.,77
Han har en pistol!,77
Vi er straks tilbake.,77
Jeg ser ham ikke.,77
Ta-da!,77
Skal du drepe meg?,77
Shelly?,77
Vi sees snart.,77
Kom dere opp!,77
"Hei, Bill.",77
Går det?,77
Christina!,77
Tiden går.,77
"Hei, Alex.",77
Torsdag.,77
"Hei, gutten min.",77
Det begynner å bli sent.,77
Er det ikke fint?,77
Nøkler.,76
Hai.,76
Du har ikke forandret deg.,76
Hvordan er hun?,76
"Ha det, da.",76
Hva tenkte jeg på?,76
Om meg?,76
Legg vekk pistolen.,76
Vi tar det senere.,76
Alle reiser seg.,76
Vær sa snill.,76
Du er trygg her.,76
Tvilsomt.,76
Jeg vil spørre deg om noe.,76
Kanskje jeg kan hjelpe.,76
Hvem er nestemann?,76
Jeg gjorde mitt beste.,76
Mot hva?,76
Deres nåde.,76
Din kødd.,76
Vær ikke redd.,76
"Ja, det går fint.",76
Du er ikke sann.,76
"Ja, noe sånt.",76
Lenny!,76
Så mye?,76
Oppfør deg.,76
Ikke kjemp imot.,76
Hvordan var han?,76
Jeg vil leve.,76
Ta dem av.,76
Becca.,76
Jed?,76
Hun svarer ikke.,76
Drept?,76
Pyse.,76
Jeg kjører deg hjem.,76
"Å, jaså?",76
Texas.,76
Sovet godt?,76
"Unnskyld, pappa.",76
Vil du ha en kopp kaffe?,76
Hvorfor ringte du ikke?,76
Skal jeg gå?,76
Ta av deg klærne.,76
Det er mitt hus.,76
Kom opp hit.,76
Holder det?,76
Hvordan var hun?,76
Ikke hør på henne.,76
Janet.,76
Det spiller ingen rolle nå.,76
Jeg forstår deg ikke.,76
Jared.,76
Liksom.,76
Han slipper unna!,76
Hent henne.,76
Det føles bra.,76
Jeg var så redd.,76
Jeg har hørt om deg.,76
La henne være i fred.,76
Hola.,76
Wanda!,76
Stakkars jente.,76
Hva fant du ut?,76
Hvordan går det her?,75
Du må forstå.,75
STENGT,75
Trekk dere tilbake!,75
Du var ikke der.,75
Antar det.,75
Hvor er nøkkelen?,75
Liker du den ikke?,75
"Ja vel, ja.",75
Så fantastisk.,75
Hold kursen.,75
Stå i ro!,75
Jeg ombestemte meg.,75
Hva skulle det være?,75
Ingen av delene.,75
Jude!,75
La meg snakke ferdig.,75
Hopp på.,75
Jeg blir ikke lenge.,75
Sykepleier!,75
"Hei, dr.",75
Abe!,75
Vi må komme oss vekk herfra.,75
"God natt, pappa.",75
Ikke den.,75
Jeg vil se.,75
Du kan klare det.,75
Han er klar.,75
Jeg sov.,75
Ikke ta på meg.,75
"Nei, det er ikke sant.",75
Joan.,75
Kjente du henne?,75
Fint sted.,75
Han forsvant.,75
Stort sett.,75
Det funket.,75
Jeg er amerikaner.,75
Jeg savner ham.,75
Dora!,75
"Kom, vi stikker.",75
Så søt du er.,75
Lommelun.,75
Blant annet.,75
Det er ikke over ennå.,75
Det er bare tull.,75
Den var fin.,75
Hvor er datteren min?,75
Din jævla idiot.,75
Jeg trenger ikke din hjelp.,75
Dette blir bra.,75
Det er helt vilt.,75
Jeg er lei av dette.,75
Kom hit litt.,75
Jeg har hørt nok.,75
"Hvis du sier det, så.",75
Hvor lenge da?,75
Så fryktelig.,75
Adios.,75
Jeg henter ham.,75
Jeg er ikke så sikker.,75
Du er ikke faren min.,75
Det var dråpen.,75
Bare vi to.,75
Ikke snakk sånn.,75
De er nydelige.,75
"Nei, jeg beklager.",75
Jens!,75
Melk?,75
Vil dere ha noe å drikke?,75
Ditt valg.,75
Jeg er snart ferdig.,75
Jeg kan bevise det.,75
Jeg går hjem.,75
Hvordan høres det ut?,75
Dette her.,75
Miriam!,75
"Hei, Bobby.",75
Men likevel...,75
Tror du ikke det?,74
Gjør vi?,74
Jeg er din venn.,74
Fulltreffer.,74
